STNAME,CTYNAME,YEAR,POPULATION,BUYER_COUNTY_x,BUYER_STATE_x,FIPS Code,State_x,BUYER_STATE_y,BUYER_COUNTY_y,MME,State_y
Louisiana,SAINT MARY,2008,51005,SAINT MARY,LA,22101,Louisiana,LA,SAINT MARY,18141074.702037506,Louisiana
Louisiana,SAINT MARY,2009,50815,SAINT MARY,LA,22101,Louisiana,LA,SAINT MARY,21393967.3693125,Louisiana
Louisiana,SAINT MARY,2010,54553,SAINT MARY,LA,22101,Louisiana,LA,SAINT MARY,22776481.28295,Louisiana
Louisiana,SAINT MARY,2011,54199,SAINT MARY,LA,22101,Louisiana,LA,SAINT MARY,23302223.31045,Louisiana
Louisiana,SAINT MARY,2012,53583,SAINT MARY,LA,22101,Louisiana,LA,SAINT MARY,26605501.642725,Louisiana
Louisiana,SAINT MARY,2013,53608,SAINT MARY,LA,22101,Louisiana,LA,SAINT MARY,24288227.302725,Louisiana
Louisiana,SAINT MARY,2014,53302,SAINT MARY,LA,22101,Louisiana,LA,SAINT MARY,26736044.985225,Louisiana
Louisiana,SAINT TAMMANY,2006,223062,SAINT TAMMANY,LA,22103,Louisiana,LA,SAINT TAMMANY,116296966.6779625,Louisiana
Louisiana,SAINT TAMMANY,2007,226315,SAINT TAMMANY,LA,22103,Louisiana,LA,SAINT TAMMANY,128166158.992925,Louisiana
Louisiana,SAINT TAMMANY,2008,229384,SAINT TAMMANY,LA,22103,Louisiana,LA,SAINT TAMMANY,127520996.32188752,Louisiana
Louisiana,SAINT TAMMANY,2009,231495,SAINT TAMMANY,LA,22103,Louisiana,LA,SAINT TAMMANY,130049016.749925,Louisiana
Louisiana,SAINT TAMMANY,2010,234564,SAINT TAMMANY,LA,22103,Louisiana,LA,SAINT TAMMANY,124638550.50825,Louisiana
Louisiana,SAINT TAMMANY,2011,236900,SAINT TAMMANY,LA,22103,Louisiana,LA,SAINT TAMMANY,136465602.2196,Louisiana
Louisiana,SAINT TAMMANY,2012,239154,SAINT TAMMANY,LA,22103,Louisiana,LA,SAINT TAMMANY,153516805.98615,Louisiana
Louisiana,SAINT TAMMANY,2013,242074,SAINT TAMMANY,LA,22103,Louisiana,LA,SAINT TAMMANY,145220315.0941875,Louisiana
Louisiana,SAINT TAMMANY,2014,245390,SAINT TAMMANY,LA,22103,Louisiana,LA,SAINT TAMMANY,127358932.7877,Louisiana
Louisiana,ST JOHN THE BAPTIST,2006,47697,ST JOHN THE BAPTIST,LA,22095,Louisiana,LA,ST JOHN THE BAPTIST,6916252.4543625,Louisiana
Louisiana,ST JOHN THE BAPTIST,2007,47910,ST JOHN THE BAPTIST,LA,22095,Louisiana,LA,ST JOHN THE BAPTIST,8014117.848,Louisiana
Louisiana,ST JOHN THE BAPTIST,2008,47438,ST JOHN THE BAPTIST,LA,22095,Louisiana,LA,ST JOHN THE BAPTIST,8275879.833000001,Louisiana
Louisiana,ST JOHN THE BAPTIST,2009,47086,ST JOHN THE BAPTIST,LA,22095,Louisiana,LA,ST JOHN THE BAPTIST,9090706.5,Louisiana
Louisiana,ST JOHN THE BAPTIST,2010,45588,ST JOHN THE BAPTIST,LA,22095,Louisiana,LA,ST JOHN THE BAPTIST,10133526.5775,Louisiana
Louisiana,ST JOHN THE BAPTIST,2011,45065,ST JOHN THE BAPTIST,LA,22095,Louisiana,LA,ST JOHN THE BAPTIST,11505497.80545,Louisiana
Louisiana,ST JOHN THE BAPTIST,2012,44716,ST JOHN THE BAPTIST,LA,22095,Louisiana,LA,ST JOHN THE BAPTIST,12977060.477025,Louisiana
Louisiana,ST JOHN THE BAPTIST,2013,43565,ST JOHN THE BAPTIST,LA,22095,Louisiana,LA,ST JOHN THE BAPTIST,14833876.6547625,Louisiana
Louisiana,ST JOHN THE BAPTIST,2014,43712,ST JOHN THE BAPTIST,LA,22095,Louisiana,LA,ST JOHN THE BAPTIST,17471692.517925,Louisiana
Louisiana,TANGIPAHOA,2006,113119,TANGIPAHOA,LA,22105,Louisiana,LA,TANGIPAHOA,45676949.2699,Louisiana
Louisiana,TANGIPAHOA,2007,115701,TANGIPAHOA,LA,22105,Louisiana,LA,TANGIPAHOA,51354932.183175,Louisiana
Louisiana,TANGIPAHOA,2008,117417,TANGIPAHOA,LA,22105,Louisiana,LA,TANGIPAHOA,58748084.8504375,Louisiana
Louisiana,TANGIPAHOA,2009,118688,TANGIPAHOA,LA,22105,Louisiana,LA,TANGIPAHOA,69047374.427475,Louisiana
Louisiana,TANGIPAHOA,2010,121463,TANGIPAHOA,LA,22105,Louisiana,LA,TANGIPAHOA,75754272.5311125,Louisiana
Louisiana,TANGIPAHOA,2011,122694,TANGIPAHOA,LA,22105,Louisiana,LA,TANGIPAHOA,80884743.399525,Louisiana
Louisiana,TANGIPAHOA,2012,123656,TANGIPAHOA,LA,22105,Louisiana,LA,TANGIPAHOA,80018305.593375,Louisiana
Louisiana,TANGIPAHOA,2013,125550,TANGIPAHOA,LA,22105,Louisiana,LA,TANGIPAHOA,83771837.335425,Louisiana
Louisiana,TANGIPAHOA,2014,127058,TANGIPAHOA,LA,22105,Louisiana,LA,TANGIPAHOA,96113671.8133875,Louisiana
Louisiana,TENSAS,2006,5978,TENSAS,LA,22107,Louisiana,LA,TENSAS,316887.7785,Louisiana
Louisiana,TENSAS,2007,5778,TENSAS,LA,22107,Louisiana,LA,TENSAS,317066.706,Louisiana
Louisiana,TENSAS,2008,5671,TENSAS,LA,22107,Louisiana,LA,TENSAS,380219.43750000006,Louisiana
Louisiana,TENSAS,2009,5609,TENSAS,LA,22107,Louisiana,LA,TENSAS,323461.87500000006,Louisiana
Louisiana,TENSAS,2010,5229,TENSAS,LA,22107,Louisiana,LA,TENSAS,475539.4125000001,Louisiana
Louisiana,TENSAS,2011,5091,TENSAS,LA,22107,Louisiana,LA,TENSAS,711591.9,Louisiana
Louisiana,TENSAS,2012,4998,TENSAS,LA,22107,Louisiana,LA,TENSAS,588823.0875,Louisiana
Louisiana,TENSAS,2013,4932,TENSAS,LA,22107,Louisiana,LA,TENSAS,681154.0800000001,Louisiana
Louisiana,TENSAS,2014,4852,TENSAS,LA,22107,Louisiana,LA,TENSAS,759517.6050000001,Louisiana
Louisiana,TERREBONNE,2006,108115,TERREBONNE,LA,22109,Louisiana,LA,TERREBONNE,24503814.55595,Louisiana
Louisiana,TERREBONNE,2007,108627,TERREBONNE,LA,22109,Louisiana,LA,TERREBONNE,26357124.676675,Louisiana
Louisiana,TERREBONNE,2008,109161,TERREBONNE,LA,22109,Louisiana,LA,TERREBONNE,27740908.5628125,Louisiana
Louisiana,TERREBONNE,2009,109291,TERREBONNE,LA,22109,Louisiana,LA,TERREBONNE,28272696.4695375,Louisiana
Louisiana,TERREBONNE,2010,111552,TERREBONNE,LA,22109,Louisiana,LA,TERREBONNE,31942584.337725,Louisiana
Louisiana,TERREBONNE,2011,111690,TERREBONNE,LA,22109,Louisiana,LA,TERREBONNE,34830655.763175,Louisiana
Louisiana,TERREBONNE,2012,111762,TERREBONNE,LA,22109,Louisiana,LA,TERREBONNE,40441836.8737125,Louisiana
Louisiana,TERREBONNE,2013,112773,TERREBONNE,LA,22109,Louisiana,LA,TERREBONNE,40946924.7690375,Louisiana
Louisiana,TERREBONNE,2014,113553,TERREBONNE,LA,22109,Louisiana,LA,TERREBONNE,42372570.3345375,Louisiana
Louisiana,UNION,2006,22870,UNION,LA,22111,Louisiana,LA,UNION,3011306.7627250003,Louisiana
Louisiana,UNION,2007,22708,UNION,LA,22111,Louisiana,LA,UNION,3150783.575,Louisiana
Louisiana,UNION,2008,22664,UNION,LA,22111,Louisiana,LA,UNION,3577005.0790875,Louisiana
Louisiana,UNION,2009,22584,UNION,LA,22111,Louisiana,LA,UNION,3771723.885,Louisiana
Louisiana,UNION,2010,22842,UNION,LA,22111,Louisiana,LA,UNION,3598199.865,Louisiana
Louisiana,UNION,2011,22766,UNION,LA,22111,Louisiana,LA,UNION,4327234.2,Louisiana
Louisiana,UNION,2012,22528,UNION,LA,22111,Louisiana,LA,UNION,4968783.48,Louisiana
Louisiana,UNION,2013,22460,UNION,LA,22111,Louisiana,LA,UNION,5110301.9363625,Louisiana
Louisiana,UNION,2014,22560,UNION,LA,22111,Louisiana,LA,UNION,5804258.3625,Louisiana
Louisiana,VERMILION,2006,55313,VERMILION,LA,22113,Louisiana,LA,VERMILION,10475480.1830375,Louisiana
Louisiana,VERMILION,2007,55629,VERMILION,LA,22113,Louisiana,LA,VERMILION,11275819.4823875,Louisiana
Louisiana,VERMILION,2008,56068,VERMILION,LA,22113,Louisiana,LA,VERMILION,11924919.392875,Louisiana
Louisiana,VERMILION,2009,56141,VERMILION,LA,22113,Louisiana,LA,VERMILION,12413679.578625,Louisiana
Louisiana,VERMILION,2010,58083,VERMILION,LA,22113,Louisiana,LA,VERMILION,15372643.1822625,Louisiana
Louisiana,VERMILION,2011,58198,VERMILION,LA,22113,Louisiana,LA,VERMILION,26569639.7302125,Louisiana
Louisiana,VERMILION,2012,58637,VERMILION,LA,22113,Louisiana,LA,VERMILION,15220572.3736125,Louisiana
Louisiana,VERMILION,2013,59286,VERMILION,LA,22113,Louisiana,LA,VERMILION,12172007.5390875,Louisiana
Louisiana,VERMILION,2014,59539,VERMILION,LA,22113,Louisiana,LA,VERMILION,13506907.1663625,Louisiana
Louisiana,VERNON,2006,48467,VERNON,LA,22115,Louisiana,LA,VERNON,8396049.7883625,Louisiana
Louisiana,VERNON,2007,47171,VERNON,LA,22115,Louisiana,LA,VERNON,10835487.011225,Louisiana
Louisiana,VERNON,2008,44857,VERNON,LA,22115,Louisiana,LA,VERNON,12812608.43345,Louisiana
Louisiana,VERNON,2009,46616,VERNON,LA,22115,Louisiana,LA,VERNON,14709703.9725,Louisiana
Louisiana,VERNON,2010,52737,VERNON,LA,22115,Louisiana,LA,VERNON,16496207.8468125,Louisiana
Louisiana,VERNON,2011,52297,VERNON,LA,22115,Louisiana,LA,VERNON,21723282.601125,Louisiana
Louisiana,VERNON,2012,54173,VERNON,LA,22115,Louisiana,LA,VERNON,25884404.31975,Louisiana
Louisiana,VERNON,2013,52884,VERNON,LA,22115,Louisiana,LA,VERNON,24997804.493625,Louisiana
Louisiana,VERNON,2014,52900,VERNON,LA,22115,Louisiana,LA,VERNON,23655867.39,Louisiana
Louisiana,WASHINGTON,2006,44017,WASHINGTON,LA,22117,Louisiana,LA,WASHINGTON,22215575.851175,Louisiana
Louisiana,WASHINGTON,2007,45059,WASHINGTON,LA,22117,Louisiana,LA,WASHINGTON,20747801.678037506,Louisiana
Louisiana,WASHINGTON,2008,45554,WASHINGTON,LA,22117,Louisiana,LA,WASHINGTON,25645672.575675,Louisiana
Louisiana,WASHINGTON,2009,45669,WASHINGTON,LA,22117,Louisiana,LA,WASHINGTON,23497370.235675,Louisiana
Louisiana,WASHINGTON,2010,47083,WASHINGTON,LA,22117,Louisiana,LA,WASHINGTON,36846636.8224875,Louisiana
Louisiana,WASHINGTON,2011,47125,WASHINGTON,LA,22117,Louisiana,LA,WASHINGTON,67365468.7959,Louisiana
Louisiana,WASHINGTON,2012,46675,WASHINGTON,LA,22117,Louisiana,LA,WASHINGTON,50333993.8331625,Louisiana
Louisiana,WASHINGTON,2013,46412,WASHINGTON,LA,22117,Louisiana,LA,WASHINGTON,43479275.843625,Louisiana
Louisiana,WASHINGTON,2014,46320,WASHINGTON,LA,22117,Louisiana,LA,WASHINGTON,35439144.1920375,Louisiana
Louisiana,WEBSTER,2006,40869,WEBSTER,LA,22119,Louisiana,LA,WEBSTER,10502471.4339375,Louisiana
Louisiana,WEBSTER,2007,40742,WEBSTER,LA,22119,Louisiana,LA,WEBSTER,11226553.2766125,Louisiana
Louisiana,WEBSTER,2008,40625,WEBSTER,LA,22119,Louisiana,LA,WEBSTER,13568984.77815,Louisiana
Louisiana,WEBSTER,2009,40544,WEBSTER,LA,22119,Louisiana,LA,WEBSTER,12969597.5461125,Louisiana
Louisiana,WEBSTER,2010,41202,WEBSTER,LA,22119,Louisiana,LA,WEBSTER,13009432.4268,Louisiana
Louisiana,WEBSTER,2011,41248,WEBSTER,LA,22119,Louisiana,LA,WEBSTER,13720795.02135,Louisiana
Louisiana,WEBSTER,2012,40914,WEBSTER,LA,22119,Louisiana,LA,WEBSTER,13724404.47135,Louisiana
Louisiana,WEBSTER,2013,40669,WEBSTER,LA,22119,Louisiana,LA,WEBSTER,14544321.234075,Louisiana
Louisiana,WEBSTER,2014,40292,WEBSTER,LA,22119,Louisiana,LA,WEBSTER,14231398.3547625,Louisiana
Louisiana,WEST BATON ROUGE,2006,22181,WEST BATON ROUGE,LA,22121,Louisiana,LA,WEST BATON ROUGE,9865993.1263625,Louisiana
Louisiana,WEST BATON ROUGE,2007,22636,WEST BATON ROUGE,LA,22121,Louisiana,LA,WEST BATON ROUGE,14221595.879,Louisiana
Louisiana,WEST BATON ROUGE,2008,22629,WEST BATON ROUGE,LA,22121,Louisiana,LA,WEST BATON ROUGE,17833537.239,Louisiana
Louisiana,WEST BATON ROUGE,2009,22638,WEST BATON ROUGE,LA,22121,Louisiana,LA,WEST BATON ROUGE,14392586.985,Louisiana
Louisiana,WEST BATON ROUGE,2010,23964,WEST BATON ROUGE,LA,22121,Louisiana,LA,WEST BATON ROUGE,14000532.525,Louisiana
Louisiana,WEST BATON ROUGE,2011,24125,WEST BATON ROUGE,LA,22121,Louisiana,LA,WEST BATON ROUGE,9453043.815,Louisiana
Louisiana,WEST BATON ROUGE,2012,24170,WEST BATON ROUGE,LA,22121,Louisiana,LA,WEST BATON ROUGE,10151598.06,Louisiana
Louisiana,WEST BATON ROUGE,2013,24682,WEST BATON ROUGE,LA,22121,Louisiana,LA,WEST BATON ROUGE,10608381.1125,Louisiana
Louisiana,WEST BATON ROUGE,2014,25229,WEST BATON ROUGE,LA,22121,Louisiana,LA,WEST BATON ROUGE,12837939.24,Louisiana
Louisiana,WEST CARROLL,2006,11635,WEST CARROLL,LA,22123,Louisiana,LA,WEST CARROLL,1460678.895,Louisiana
Louisiana,WEST CARROLL,2007,11468,WEST CARROLL,LA,22123,Louisiana,LA,WEST CARROLL,1359245.5088625,Louisiana
Louisiana,WEST CARROLL,2008,11383,WEST CARROLL,LA,22123,Louisiana,LA,WEST CARROLL,1456658.4338625,Louisiana
Louisiana,WEST CARROLL,2009,11329,WEST CARROLL,LA,22123,Louisiana,LA,WEST CARROLL,1522654.1259,Louisiana
Louisiana,WEST CARROLL,2010,11577,WEST CARROLL,LA,22123,Louisiana,LA,WEST CARROLL,1597276.56795,Louisiana
Louisiana,WEST CARROLL,2011,11521,WEST CARROLL,LA,22123,Louisiana,LA,WEST CARROLL,1918212.1463625,Louisiana
Louisiana,WEST CARROLL,2012,11500,WEST CARROLL,LA,22123,Louisiana,LA,WEST CARROLL,2117895.35295,Louisiana
Louisiana,WEST CARROLL,2013,11452,WEST CARROLL,LA,22123,Louisiana,LA,WEST CARROLL,2144407.455,Louisiana
Louisiana,WEST CARROLL,2014,11526,WEST CARROLL,LA,22123,Louisiana,LA,WEST CARROLL,2192517.255,Louisiana
Louisiana,WEST FELICIANA,2006,15266,WEST FELICIANA,LA,22125,Louisiana,LA,WEST FELICIANA,1065699.194,Louisiana
Louisiana,WEST FELICIANA,2007,15130,WEST FELICIANA,LA,22125,Louisiana,LA,WEST FELICIANA,1194876.3990000002,Louisiana
Louisiana,WEST FELICIANA,2008,15192,WEST FELICIANA,LA,22125,Louisiana,LA,WEST FELICIANA,1325670.0000000002,Louisiana
Louisiana,WEST FELICIANA,2009,15055,WEST FELICIANA,LA,22125,Louisiana,LA,WEST FELICIANA,1727254.3125000002,Louisiana
Louisiana,WEST FELICIANA,2010,15636,WEST FELICIANA,LA,22125,Louisiana,LA,WEST FELICIANA,1884366.7275,Louisiana
Louisiana,WEST FELICIANA,2011,15511,WEST FELICIANA,LA,22125,Louisiana,LA,WEST FELICIANA,2329086.1613625,Louisiana
Louisiana,WEST FELICIANA,2012,15471,WEST FELICIANA,LA,22125,Louisiana,LA,WEST FELICIANA,2243945.5238625,Louisiana
Louisiana,WEST FELICIANA,2013,15455,WEST FELICIANA,LA,22125,Louisiana,LA,WEST FELICIANA,2523041.7975000003,Louisiana
Louisiana,WEST FELICIANA,2014,15372,WEST FELICIANA,LA,22125,Louisiana,LA,WEST FELICIANA,2543899.3425000003,Louisiana
Louisiana,WINN,2006,15680,WINN,LA,22127,Louisiana,LA,WINN,4122129.535225,Louisiana
Louisiana,WINN,2007,15541,WINN,LA,22127,Louisiana,LA,WINN,4002713.8875,Louisiana
Louisiana,WINN,2008,15385,WINN,LA,22127,Louisiana,LA,WINN,4711664.1688625,Louisiana
Louisiana,WINN,2009,15331,WINN,LA,22127,Louisiana,LA,WINN,5157802.74,Louisiana
Louisiana,WINN,2010,15302,WINN,LA,22127,Louisiana,LA,WINN,5326771.575225,Louisiana
Louisiana,WINN,2011,15155,WINN,LA,22127,Louisiana,LA,WINN,6505245.592725,Louisiana
Louisiana,WINN,2012,15105,WINN,LA,22127,Louisiana,LA,WINN,6397830.390000001,Louisiana
Louisiana,WINN,2013,14852,WINN,LA,22127,Louisiana,LA,WINN,7148018.512725,Louisiana
Louisiana,WINN,2014,14823,WINN,LA,22127,Louisiana,LA,WINN,7130548.2,Louisiana
South Carolina,ABBEVILLE,2006,25440,ABBEVILLE,SC,45001,South Carolina,SC,ABBEVILLE,3136215.3893625,South Carolina
South Carolina,ABBEVILLE,2007,25318,ABBEVILLE,SC,45001,South Carolina,SC,ABBEVILLE,3228788.9968625,South Carolina
South Carolina,ABBEVILLE,2008,25236,ABBEVILLE,SC,45001,South Carolina,SC,ABBEVILLE,3070379.7092625,South Carolina
South Carolina,ABBEVILLE,2009,25098,ABBEVILLE,SC,45001,South Carolina,SC,ABBEVILLE,3827607.0649875,South Carolina
South Carolina,ABBEVILLE,2010,25338,ABBEVILLE,SC,45001,South Carolina,SC,ABBEVILLE,4657525.8124875,South Carolina
South Carolina,ABBEVILLE,2011,25093,ABBEVILLE,SC,45001,South Carolina,SC,ABBEVILLE,4833266.0175,South Carolina
South Carolina,ABBEVILLE,2012,25033,ABBEVILLE,SC,45001,South Carolina,SC,ABBEVILLE,4835180.1675,South Carolina
South Carolina,ABBEVILLE,2013,24912,ABBEVILLE,SC,45001,South Carolina,SC,ABBEVILLE,4846713.1575,South Carolina
South Carolina,ABBEVILLE,2014,24811,ABBEVILLE,SC,45001,South Carolina,SC,ABBEVILLE,5095215.93,South Carolina
South Carolina,AIKEN,2006,150834,AIKEN,SC,45003,South Carolina,SC,AIKEN,28106759.57935,South Carolina
South Carolina,AIKEN,2007,153098,AIKEN,SC,45003,South Carolina,SC,AIKEN,35225810.7513,South Carolina
South Carolina,AIKEN,2008,154601,AIKEN,SC,45003,South Carolina,SC,AIKEN,40748319.459325,South Carolina
South Carolina,AIKEN,2009,156017,AIKEN,SC,45003,South Carolina,SC,AIKEN,47083045.5072,South Carolina
South Carolina,AIKEN,2010,160558,AIKEN,SC,45003,South Carolina,SC,AIKEN,55427033.2656,South Carolina
South Carolina,AIKEN,2011,161628,AIKEN,SC,45003,South Carolina,SC,AIKEN,63048093.239175,South Carolina
South Carolina,AIKEN,2012,162982,AIKEN,SC,45003,South Carolina,SC,AIKEN,70083223.9414125,South Carolina
South Carolina,AIKEN,2013,163789,AIKEN,SC,45003,South Carolina,SC,AIKEN,67795034.2015875,South Carolina
South Carolina,AIKEN,2014,164333,AIKEN,SC,45003,South Carolina,SC,AIKEN,71560478.2206,South Carolina
South Carolina,ALLENDALE,2006,10544,ALLENDALE,SC,45005,South Carolina,SC,ALLENDALE,1251188.5455,South Carolina
South Carolina,ALLENDALE,2007,10418,ALLENDALE,SC,45005,South Carolina,SC,ALLENDALE,1507983.363,South Carolina
South Carolina,ALLENDALE,2008,10407,ALLENDALE,SC,45005,South Carolina,SC,ALLENDALE,3375121.5975,South Carolina
South Carolina,ALLENDALE,2009,10195,ALLENDALE,SC,45005,South Carolina,SC,ALLENDALE,2153477.94,South Carolina
South Carolina,ALLENDALE,2010,10354,ALLENDALE,SC,45005,South Carolina,SC,ALLENDALE,2126623.8825,South Carolina
South Carolina,ALLENDALE,2011,10237,ALLENDALE,SC,45005,South Carolina,SC,ALLENDALE,2680283.595,South Carolina
South Carolina,ALLENDALE,2012,9982,ALLENDALE,SC,45005,South Carolina,SC,ALLENDALE,2997699.465,South Carolina
South Carolina,ALLENDALE,2013,9828,ALLENDALE,SC,45005,South Carolina,SC,ALLENDALE,2639250.9225,South Carolina
South Carolina,ALLENDALE,2014,9704,ALLENDALE,SC,45005,South Carolina,SC,ALLENDALE,3053942.46,South Carolina
South Carolina,ANDERSON,2006,177244,ANDERSON,SC,45007,South Carolina,SC,ANDERSON,58870655.566225,South Carolina
South Carolina,ANDERSON,2007,180155,ANDERSON,SC,45007,South Carolina,SC,ANDERSON,61807157.7810875,South Carolina
South Carolina,ANDERSON,2008,182937,ANDERSON,SC,45007,South Carolina,SC,ANDERSON,66875668.9333625,South Carolina
South Carolina,ANDERSON,2009,184901,ANDERSON,SC,45007,South Carolina,SC,ANDERSON,76478618.48475,South Carolina
South Carolina,ANDERSON,2010,187095,ANDERSON,SC,45007,South Carolina,SC,ANDERSON,80556285.5605875,South Carolina
South Carolina,ANDERSON,2011,188183,ANDERSON,SC,45007,South Carolina,SC,ANDERSON,85944750.8625,South Carolina
South Carolina,ANDERSON,2012,188860,ANDERSON,SC,45007,South Carolina,SC,ANDERSON,89378307.0881625,South Carolina
South Carolina,ANDERSON,2013,190070,ANDERSON,SC,45007,South Carolina,SC,ANDERSON,87336249.1659,South Carolina
South Carolina,ANDERSON,2014,191872,ANDERSON,SC,45007,South Carolina,SC,ANDERSON,92055744.3038625,South Carolina
South Carolina,BAMBERG,2006,15604,BAMBERG,SC,45009,South Carolina,SC,BAMBERG,2997521.2455,South Carolina
South Carolina,BAMBERG,2007,15394,BAMBERG,SC,45009,South Carolina,SC,BAMBERG,3007954.3905,South Carolina
South Carolina,BAMBERG,2008,15185,BAMBERG,SC,45009,South Carolina,SC,BAMBERG,3661970.94,South Carolina
South Carolina,BAMBERG,2009,15005,BAMBERG,SC,45009,South Carolina,SC,BAMBERG,4813055.8913625,South Carolina
South Carolina,BAMBERG,2010,15945,BAMBERG,SC,45009,South Carolina,SC,BAMBERG,4545679.2113625,South Carolina
South Carolina,BAMBERG,2011,15809,BAMBERG,SC,45009,South Carolina,SC,BAMBERG,4613267.4225,South Carolina
South Carolina,BAMBERG,2012,15683,BAMBERG,SC,45009,South Carolina,SC,BAMBERG,5189053.995,South Carolina
South Carolina,BAMBERG,2013,15389,BAMBERG,SC,45009,South Carolina,SC,BAMBERG,5443964.4075,South Carolina
South Carolina,BAMBERG,2014,15148,BAMBERG,SC,45009,South Carolina,SC,BAMBERG,5292157.3275,South Carolina
South Carolina,BARNWELL,2006,22969,BARNWELL,SC,45011,South Carolina,SC,BARNWELL,6603793.1735000005,South Carolina
South Carolina,BARNWELL,2007,22977,BARNWELL,SC,45011,South Carolina,SC,BARNWELL,8135065.69795,South Carolina
South Carolina,BARNWELL,2008,22896,BARNWELL,SC,45011,South Carolina,SC,BARNWELL,9828988.2038625,South Carolina
South Carolina,BARNWELL,2009,22688,BARNWELL,SC,45011,South Carolina,SC,BARNWELL,11217530.51625,South Carolina
South Carolina,BARNWELL,2010,22639,BARNWELL,SC,45011,South Carolina,SC,BARNWELL,12222073.8525,South Carolina
South Carolina,BARNWELL,2011,22463,BARNWELL,SC,45011,South Carolina,SC,BARNWELL,11894181.9863625,South Carolina
South Carolina,BARNWELL,2012,22362,BARNWELL,SC,45011,South Carolina,SC,BARNWELL,11429600.685225,South Carolina
South Carolina,BARNWELL,2013,22217,BARNWELL,SC,45011,South Carolina,SC,BARNWELL,10263183.8025,South Carolina
South Carolina,BARNWELL,2014,22032,BARNWELL,SC,45011,South Carolina,SC,BARNWELL,10173425.8725,South Carolina
South Carolina,BEAUFORT,2006,144190,BEAUFORT,SC,45013,South Carolina,SC,BEAUFORT,27947029.0258,South Carolina
South Carolina,BEAUFORT,2007,147970,BEAUFORT,SC,45013,South Carolina,SC,BEAUFORT,29989754.073312502,South Carolina
South Carolina,BEAUFORT,2008,152164,BEAUFORT,SC,45013,South Carolina,SC,BEAUFORT,32565457.9105875,South Carolina
South Carolina,BEAUFORT,2009,155215,BEAUFORT,SC,45013,South Carolina,SC,BEAUFORT,35096441.2240875,South Carolina
South Carolina,BEAUFORT,2010,162843,BEAUFORT,SC,45013,South Carolina,SC,BEAUFORT,37106947.8113625,South Carolina
South Carolina,BEAUFORT,2011,163864,BEAUFORT,SC,45013,South Carolina,SC,BEAUFORT,38085594.780225,South Carolina
South Carolina,BEAUFORT,2012,167423,BEAUFORT,SC,45013,South Carolina,SC,BEAUFORT,39764573.8163625,South Carolina
South Carolina,BEAUFORT,2013,171095,BEAUFORT,SC,45013,South Carolina,SC,BEAUFORT,37646488.3013625,South Carolina
South Carolina,BEAUFORT,2014,175318,BEAUFORT,SC,45013,South Carolina,SC,BEAUFORT,38995489.1325,South Carolina
South Carolina,BERKELEY,2006,158007,BERKELEY,SC,45015,South Carolina,SC,BERKELEY,23107337.0928125,South Carolina
South Carolina,BERKELEY,2007,163455,BERKELEY,SC,45015,South Carolina,SC,BERKELEY,27622948.5001125,South Carolina
South Carolina,BERKELEY,2008,169586,BERKELEY,SC,45015,South Carolina,SC,BERKELEY,34044693.0436125,South Carolina
South Carolina,BERKELEY,2009,173498,BERKELEY,SC,45015,South Carolina,SC,BERKELEY,40068842.1040875,South Carolina
South Carolina,BERKELEY,2010,179492,BERKELEY,SC,45015,South Carolina,SC,BERKELEY,45691993.6847625,South Carolina
South Carolina,BERKELEY,2011,183833,BERKELEY,SC,45015,South Carolina,SC,BERKELEY,52168044.624075,South Carolina
South Carolina,BERKELEY,2012,189696,BERKELEY,SC,45015,South Carolina,SC,BERKELEY,58496547.555225,South Carolina
South Carolina,BERKELEY,2013,194171,BERKELEY,SC,45015,South Carolina,SC,BERKELEY,55615750.2411,South Carolina
South Carolina,BERKELEY,2014,198485,BERKELEY,SC,45015,South Carolina,SC,BERKELEY,59040832.3940625,South Carolina
South Carolina,CALHOUN,2006,14817,CALHOUN,SC,45017,South Carolina,SC,CALHOUN,3143718.3525,South Carolina
South Carolina,CALHOUN,2007,14778,CALHOUN,SC,45017,South Carolina,SC,CALHOUN,2898051.2085,South Carolina
South Carolina,CALHOUN,2008,14642,CALHOUN,SC,45017,South Carolina,SC,CALHOUN,2848881.1695,South Carolina
South Carolina,CALHOUN,2009,14621,CALHOUN,SC,45017,South Carolina,SC,CALHOUN,3089576.85,South Carolina
South Carolina,CALHOUN,2010,15098,CALHOUN,SC,45017,South Carolina,SC,CALHOUN,2641690.9875,South Carolina
South Carolina,CALHOUN,2011,15098,CALHOUN,SC,45017,South Carolina,SC,CALHOUN,2326214.137725,South Carolina
South Carolina,CALHOUN,2012,14872,CALHOUN,SC,45017,South Carolina,SC,CALHOUN,2352661.5225,South Carolina
South Carolina,CALHOUN,2013,14990,CALHOUN,SC,45017,South Carolina,SC,CALHOUN,2252000.8388625,South Carolina
South Carolina,CALHOUN,2014,14844,CALHOUN,SC,45017,South Carolina,SC,CALHOUN,2074593.9,South Carolina
South Carolina,CHARLESTON,2006,341425,CHARLESTON,SC,45019,South Carolina,SC,CHARLESTON,160034480.3362125,South Carolina
South Carolina,CHARLESTON,2007,344506,CHARLESTON,SC,45019,South Carolina,SC,CHARLESTON,210287004.4132625,South Carolina
South Carolina,CHARLESTON,2008,349778,CHARLESTON,SC,45019,South Carolina,SC,CHARLESTON,269832563.4108875,South Carolina
