BUYER_STATE,BUYER_COUNTY,YEAR,MONTH,MME
IL,CALHOUN,2011,7,50399.55
IL,CALHOUN,2011,8,59631.9
IL,CALHOUN,2011,9,39351.0
IL,CALHOUN,2011,10,44042.85
IL,CALHOUN,2011,11,43891.5
IL,CALHOUN,2011,12,56888.887500000004
IL,CALHOUN,2012,1,16043.1
IL,CALHOUN,2012,2,50042.025
IL,CALHOUN,2012,3,46414.155
IL,CALHOUN,2012,4,72334.8
IL,CALHOUN,2012,5,85350.90000000001
IL,CALHOUN,2012,6,67178.0625
IL,CALHOUN,2012,7,77378.925
IL,CALHOUN,2012,8,69861.0
IL,CALHOUN,2012,9,94946.3625
IL,CALHOUN,2012,10,58331.475
IL,CALHOUN,2012,11,92744.4
IL,CALHOUN,2012,12,66989.2875
IL,CALHOUN,2013,1,2270.25
IL,CALHOUN,2013,2,64350.675
IL,CALHOUN,2013,3,46554.4125
IL,CALHOUN,2013,4,66682.65
IL,CALHOUN,2013,5,70014.975
IL,CALHOUN,2013,6,78162.6
IL,CALHOUN,2013,7,67612.0875
IL,CALHOUN,2013,8,65064.75
IL,CALHOUN,2013,9,75775.8
IL,CALHOUN,2013,10,110143.0875
IL,CALHOUN,2013,11,77530.275
IL,CALHOUN,2013,12,79967.9625
IL,CALHOUN,2014,1,13112.625
IL,CALHOUN,2014,2,68596.6875
IL,CALHOUN,2014,3,74599.8
IL,CALHOUN,2014,4,52627.125
IL,CALHOUN,2014,5,97716.3
IL,CALHOUN,2014,6,44423.3625
IL,CALHOUN,2014,7,94189.6125
IL,CALHOUN,2014,8,61067.925
IL,CALHOUN,2014,9,85945.8
IL,CALHOUN,2014,10,82470.0
IL,CALHOUN,2014,11,67121.925
IL,CALHOUN,2014,12,112137.5625
IL,CARROLL,2006,1,8626.95
IL,CARROLL,2006,2,62194.05
IL,CARROLL,2006,3,56160.0
IL,CARROLL,2006,4,68530.5
IL,CARROLL,2006,5,61239.0
IL,CARROLL,2006,6,60730.05
IL,CARROLL,2006,7,64011.637500000004
IL,CARROLL,2006,8,90205.875
IL,CARROLL,2006,9,70597.125
IL,CARROLL,2006,10,76942.05
IL,CARROLL,2006,11,105787.2
IL,CARROLL,2006,12,76970.2875
IL,CARROLL,2007,1,11182.5
IL,CARROLL,2007,2,65894.5275
IL,CARROLL,2007,3,94573.575
IL,CARROLL,2007,4,58354.821
IL,CARROLL,2007,5,123539.55
IL,CARROLL,2007,6,102923.77500000001
IL,CARROLL,2007,7,104494.725
IL,CARROLL,2007,8,120835.27500000001
IL,CARROLL,2007,9,82654.2375
IL,CARROLL,2007,10,133831.9275
IL,CARROLL,2007,11,111603.8625
IL,CARROLL,2007,12,113721.52500000001
IL,CARROLL,2008,1,22073.1375
IL,CARROLL,2008,2,102205.46250000001
IL,CARROLL,2008,3,83427.3
IL,CARROLL,2008,4,79649.175
IL,CARROLL,2008,5,83345.925
IL,CARROLL,2008,6,70919.1375
IL,CARROLL,2008,7,103940.1
IL,CARROLL,2008,8,92826.15
IL,CARROLL,2008,9,76172.655
IL,CARROLL,2008,10,135981.975
IL,CARROLL,2008,11,108665.34
IL,CARROLL,2008,12,141386.55000000002
IL,CARROLL,2009,1,13772.85
IL,CARROLL,2009,2,66028.9875
IL,CARROLL,2009,3,75092.58750000001
IL,CARROLL,2009,4,93716.85
IL,CARROLL,2009,5,87921.225
IL,CARROLL,2009,6,89113.3125
IL,CARROLL,2009,7,84103.9875
IL,CARROLL,2009,8,106935.1875
IL,CARROLL,2009,9,105337.3125
IL,CARROLL,2009,10,120354.45
IL,CARROLL,2009,11,130771.0125
IL,CARROLL,2009,12,157273.35
IL,CARROLL,2010,1,3481.05
IL,CARROLL,2010,2,116510.625
IL,CARROLL,2010,3,129931.2
IL,CARROLL,2010,4,100558.4625
IL,CARROLL,2010,5,114932.775
IL,CARROLL,2010,6,107922.4125
IL,CARROLL,2010,7,110128.3125
IL,CARROLL,2010,8,117848.475
IL,CARROLL,2010,9,116226.6375
IL,CARROLL,2010,10,157609.5375
IL,CARROLL,2010,11,159846.30000000002
IL,CARROLL,2010,12,194320.95
IL,CARROLL,2011,1,21538.65
IL,CARROLL,2011,2,104597.96250000001
IL,CARROLL,2011,3,102199.0125
IL,CARROLL,2011,4,160074.15
IL,CARROLL,2011,5,111589.6125
IL,CARROLL,2011,6,149973.75
IL,CARROLL,2011,7,119905.9875
IL,CARROLL,2011,8,112081.08750000001
IL,CARROLL,2011,9,125850.0
IL,CARROLL,2011,10,159843.675
IL,CARROLL,2011,11,195554.4
IL,CARROLL,2011,12,165898.9875
IL,CARROLL,2012,1,19893.825
IL,CARROLL,2012,2,108886.65
IL,CARROLL,2012,3,139233.15
IL,CARROLL,2012,4,154835.6625
IL,CARROLL,2012,5,143622.3
IL,CARROLL,2012,6,93708.6375
IL,CARROLL,2012,7,158630.25
IL,CARROLL,2012,8,119481.15
IL,CARROLL,2012,9,99492.1125
IL,CARROLL,2012,10,162381.825
IL,CARROLL,2012,11,131086.8375
IL,CARROLL,2012,12,133318.5825
IL,CARROLL,2013,1,9535.05
IL,CARROLL,2013,2,111492.3675
IL,CARROLL,2013,3,91025.2125
IL,CARROLL,2013,4,91388.8125
IL,CARROLL,2013,5,140133.27
IL,CARROLL,2013,6,115462.6275
IL,CARROLL,2013,7,137084.5725
IL,CARROLL,2013,8,170511.33
IL,CARROLL,2013,9,149305.185
IL,CARROLL,2013,10,210329.8425
IL,CARROLL,2013,11,176489.7825
IL,CARROLL,2013,12,217007.4675
IL,CARROLL,2014,1,65173.425
IL,CARROLL,2014,2,156576.6525
IL,CARROLL,2014,3,139133.8725
IL,CARROLL,2014,4,163222.23
IL,CARROLL,2014,5,170451.87
IL,CARROLL,2014,6,155137.2825
IL,CARROLL,2014,7,170149.53
IL,CARROLL,2014,8,187501.86000000002
IL,CARROLL,2014,9,197644.0575
IL,CARROLL,2014,10,265481.6325
IL,CARROLL,2014,11,214580.9775
IL,CARROLL,2014,12,184862.295
IL,CASS,2006,1,13953.75
IL,CASS,2006,2,83993.02500000001
IL,CASS,2006,3,148444.5
IL,CASS,2006,4,95914.875
IL,CASS,2006,5,146668.35
IL,CASS,2006,6,127089.41100000001
IL,CASS,2006,7,127362.561
IL,CASS,2006,8,115064.1
IL,CASS,2006,9,128716.872
IL,CASS,2006,10,124812.261
IL,CASS,2006,11,165817.575
IL,CASS,2006,12,160383.75
IL,CASS,2007,1,20293.05
IL,CASS,2007,2,197111.25
IL,CASS,2007,3,83308.5
IL,CASS,2007,4,91042.125
IL,CASS,2007,5,91530.975
IL,CASS,2007,6,84219.225
IL,CASS,2007,7,72384.375
IL,CASS,2007,8,78837.6
IL,CASS,2007,9,82985.77500000001
IL,CASS,2007,10,135275.4
IL,CASS,2007,11,123604.05
IL,CASS,2007,12,133977.6
IL,CASS,2008,1,8929.65
IL,CASS,2008,2,101465.25
IL,CASS,2008,3,89461.65000000001
IL,CASS,2008,4,123112.57500000001
IL,CASS,2008,5,106541.55
IL,CASS,2008,6,82519.57500000001
IL,CASS,2008,7,97366.65000000001
IL,CASS,2008,8,104844.52500000001
IL,CASS,2008,9,109638.15000000001
IL,CASS,2008,10,134375.17500000002
IL,CASS,2008,11,120081.3
IL,CASS,2008,12,170613.825
IL,CASS,2009,1,1816.2
IL,CASS,2009,2,126243.975
IL,CASS,2009,3,134786.55000000002
IL,CASS,2009,4,121138.125
IL,CASS,2009,5,143128.2
IL,CASS,2009,6,100190.1
IL,CASS,2009,7,133074.75
IL,CASS,2009,8,121984.50000000001
IL,CASS,2009,9,116736.82500000001
IL,CASS,2009,10,130943.70000000001
IL,CASS,2009,11,130574.02500000001
IL,CASS,2009,12,185056.42500000002
IL,CASS,2010,2,78423.6
IL,CASS,2010,3,126222.30000000002
IL,CASS,2010,4,138890.40000000002
IL,CASS,2010,5,98463.52500000001
IL,CASS,2010,6,139379.25
IL,CASS,2010,7,95890.57500000001
IL,CASS,2010,8,82023.82500000001
IL,CASS,2010,9,112635.6
IL,CASS,2010,10,136307.92500000002
IL,CASS,2010,11,159474.0
IL,CASS,2010,12,125423.85000000002
IL,CASS,2011,1,8626.95
IL,CASS,2011,2,92799.225
IL,CASS,2011,3,109467.75000000001
IL,CASS,2011,4,72104.32500000001
IL,CASS,2011,5,98952.375
IL,CASS,2011,6,99016.725
IL,CASS,2011,7,74627.70000000001
IL,CASS,2011,8,103128.45000000001
IL,CASS,2011,9,97667.70000000001
IL,CASS,2011,10,122041.95000000001
IL,CASS,2011,11,127197.03750000002
IL,CASS,2011,12,132889.575
IL,CASS,2012,1,10728.45
IL,CASS,2012,2,92251.27500000001
IL,CASS,2012,3,99530.85
IL,CASS,2012,4,78813.3
IL,CASS,2012,5,100910.40000000001
IL,CASS,2012,6,105088.125
IL,CASS,2012,7,104083.5
IL,CASS,2012,8,100215.375
IL,CASS,2012,9,87705.52500000001
IL,CASS,2012,10,134606.625
IL,CASS,2012,11,137764.95
IL,CASS,2012,12,108914.55
IL,CASS,2013,1,14832.300000000001
IL,CASS,2013,2,99857.85
IL,CASS,2013,3,98448.75
IL,CASS,2013,4,93139.35
IL,CASS,2013,5,92836.65000000001
IL,CASS,2013,6,79555.27500000001
IL,CASS,2013,7,96035.02500000001
IL,CASS,2013,8,149538.075
IL,CASS,2013,9,73908.375
IL,CASS,2013,10,102624.82500000001
IL,CASS,2013,11,100472.4375
IL,CASS,2013,12,130354.05
IL,CASS,2014,1,12562.050000000001
IL,CASS,2014,2,83825.25
IL,CASS,2014,3,84701.175
IL,CASS,2014,4,102572.625
IL,CASS,2014,5,86887.05
IL,CASS,2014,6,92353.05000000002
IL,CASS,2014,7,74779.05
IL,CASS,2014,8,99930.07500000001
IL,CASS,2014,9,110710.725
IL,CASS,2014,10,99783.975
IL,CASS,2014,11,96349.87500000001
IL,CASS,2014,12,89847.07500000001
IL,CHAMPAIGN,2006,1,250121.93850000002
IL,CHAMPAIGN,2006,2,1206272.2365
IL,CHAMPAIGN,2006,3,1679918.298
IL,CHAMPAIGN,2006,4,1576994.6115
IL,CHAMPAIGN,2006,5,1358021.2245
IL,CHAMPAIGN,2006,6,1296192.5685
IL,CHAMPAIGN,2006,7,1892343.537
IL,CHAMPAIGN,2006,8,1569501.5115
IL,CHAMPAIGN,2006,9,1638215.358
IL,CHAMPAIGN,2006,10,1865412.426
IL,CHAMPAIGN,2006,11,2066839.635
IL,CHAMPAIGN,2006,12,1752945.735
IL,CHAMPAIGN,2007,1,138308.9625
IL,CHAMPAIGN,2007,2,1566254.7675
IL,CHAMPAIGN,2007,3,1651321.3245
IL,CHAMPAIGN,2007,4,1712014.422
IL,CHAMPAIGN,2007,5,1702770.8760000002
IL,CHAMPAIGN,2007,6,1715475.7335
IL,CHAMPAIGN,2007,7,2081895.327
IL,CHAMPAIGN,2007,8,2056814.9355000001
IL,CHAMPAIGN,2007,9,1575274.9200000002
IL,CHAMPAIGN,2007,10,2384776.6005
IL,CHAMPAIGN,2007,11,2303416.5615000003
IL,CHAMPAIGN,2007,12,2117026.89
IL,CHAMPAIGN,2008,1,172081.11000000002
IL,CHAMPAIGN,2008,2,1721191.449
IL,CHAMPAIGN,2008,3,2014216.188
IL,CHAMPAIGN,2008,4,1880337.7815
IL,CHAMPAIGN,2008,5,1900436.739
IL,CHAMPAIGN,2008,6,1940854.4100000001
IL,CHAMPAIGN,2008,7,2139354.795
IL,CHAMPAIGN,2008,8,1938328.4100000001
IL,CHAMPAIGN,2008,9,2317861.6725
IL,CHAMPAIGN,2008,10,2662062.0353625
IL,CHAMPAIGN,2008,11,2584588.98
IL,CHAMPAIGN,2008,12,2956793.1465000003
IL,CHAMPAIGN,2009,1,115904.88750000001
IL,CHAMPAIGN,2009,2,1871567.5350000001
IL,CHAMPAIGN,2009,3,2043037.7475
IL,CHAMPAIGN,2009,4,1956401.325
IL,CHAMPAIGN,2009,5,1944973.7775
IL,CHAMPAIGN,2009,6,2075209.6125
IL,CHAMPAIGN,2009,7,2132706.8625000003
IL,CHAMPAIGN,2009,8,2054239.8075
IL,CHAMPAIGN,2009,9,2296266.66
IL,CHAMPAIGN,2009,10,2685679.1925
IL,CHAMPAIGN,2009,11,2816284.515
IL,CHAMPAIGN,2009,12,2737920.18
IL,CHAMPAIGN,2010,1,79889.6625
IL,CHAMPAIGN,2010,2,1880358.705
IL,CHAMPAIGN,2010,3,2157416.265
IL,CHAMPAIGN,2010,4,2197938.105
IL,CHAMPAIGN,2010,5,2114878.4175
IL,CHAMPAIGN,2010,6,2143981.4250000003
IL,CHAMPAIGN,2010,7,2338378.1325000003
IL,CHAMPAIGN,2010,8,2258874.825
IL,CHAMPAIGN,2010,9,2303239.785
IL,CHAMPAIGN,2010,10,2871623.115
IL,CHAMPAIGN,2010,11,2932883.7
IL,CHAMPAIGN,2010,12,3223845.93
IL,CHAMPAIGN,2011,1,432401.3775
IL,CHAMPAIGN,2011,2,2170043.85
IL,CHAMPAIGN,2011,3,2530281.315
IL,CHAMPAIGN,2011,4,2211862.11
IL,CHAMPAIGN,2011,5,2369762.4075
IL,CHAMPAIGN,2011,6,2629099.365
IL,CHAMPAIGN,2011,7,2562964.6950000003
IL,CHAMPAIGN,2011,8,2603746.7925
IL,CHAMPAIGN,2011,9,2535793.56
IL,CHAMPAIGN,2011,10,2885828.625
IL,CHAMPAIGN,2011,11,3512029.6950000003
IL,CHAMPAIGN,2011,12,3192950.0775
IL,CHAMPAIGN,2012,1,425973.15
IL,CHAMPAIGN,2012,2,2326143.255
IL,CHAMPAIGN,2012,3,2568577.3313625
IL,CHAMPAIGN,2012,4,2513686.77
IL,CHAMPAIGN,2012,5,2735008.8825000003
IL,CHAMPAIGN,2012,6,2585362.365
IL,CHAMPAIGN,2012,7,2530946.325
IL,CHAMPAIGN,2012,8,2781934.1775
IL,CHAMPAIGN,2012,9,2526378.0075000003
IL,CHAMPAIGN,2012,10,3081549.345
IL,CHAMPAIGN,2012,11,3608283.345
IL,CHAMPAIGN,2012,12,3239174.7600000002
IL,CHAMPAIGN,2013,1,401477.7375
IL,CHAMPAIGN,2013,2,2172571.2075
IL,CHAMPAIGN,2013,3,2269138.1175
IL,CHAMPAIGN,2013,4,2459761.2375000003
IL,CHAMPAIGN,2013,5,2752521.7913625003
IL,CHAMPAIGN,2013,6,2252559.9375
IL,CHAMPAIGN,2013,7,2754930.2025
IL,CHAMPAIGN,2013,8,2875447.3125
IL,CHAMPAIGN,2013,9,2495215.47
IL,CHAMPAIGN,2013,10,3902224.6163625
IL,CHAMPAIGN,2013,11,3313449.5063625
IL,CHAMPAIGN,2013,12,3417667.7177250003
IL,CHAMPAIGN,2014,1,541316.2875
IL,CHAMPAIGN,2014,2,2434325.25
IL,CHAMPAIGN,2014,3,2608149.5175
IL,CHAMPAIGN,2014,4,2761608.6338625
IL,CHAMPAIGN,2014,5,2689767.6825
IL,CHAMPAIGN,2014,6,2666289.5925000003
IL,CHAMPAIGN,2014,7,2944900.785
IL,CHAMPAIGN,2014,8,2756604.285
IL,CHAMPAIGN,2014,9,2821107.7463625
IL,CHAMPAIGN,2014,10,3586177.0538625
IL,CHAMPAIGN,2014,11,3058569.165
IL,CHAMPAIGN,2014,12,4009884.1875
IL,CHRISTIAN,2006,1,53741.4
IL,CHRISTIAN,2006,2,586399.4985
IL,CHRISTIAN,2006,3,551058.8250000001
IL,CHRISTIAN,2006,4,488935.0125
IL,CHRISTIAN,2006,5,501079.5
IL,CHRISTIAN,2006,6,498808.5
IL,CHRISTIAN,2006,7,553445.5845
IL,CHRISTIAN,2006,8,486077.211
IL,CHRISTIAN,2006,9,508795.3875
IL,CHRISTIAN,2006,10,572244.6
IL,CHRISTIAN,2006,11,754212.6825
IL,CHRISTIAN,2006,12,573754.9125
IL,CHRISTIAN,2007,1,94793.7
IL,CHRISTIAN,2007,2,411865.42500000005
IL,CHRISTIAN,2007,3,545171.8125
IL,CHRISTIAN,2007,4,465343.98600000003
IL,CHRISTIAN,2007,5,592353.5025000001
IL,CHRISTIAN,2007,6,565766.0625
IL,CHRISTIAN,2007,7,477096.9375
IL,CHRISTIAN,2007,8,615993.4785
IL,CHRISTIAN,2007,9,457232.2845
IL,CHRISTIAN,2007,10,758249.97
IL,CHRISTIAN,2007,11,781051.0125000001
IL,CHRISTIAN,2007,12,652476.0585
IL,CHRISTIAN,2008,1,53469.5625
IL,CHRISTIAN,2008,2,492751.536
IL,CHRISTIAN,2008,3,616609.875
IL,CHRISTIAN,2008,4,535104.336
IL,CHRISTIAN,2008,5,550162.8375
IL,CHRISTIAN,2008,6,590929.35
IL,CHRISTIAN,2008,7,571848.0750000001
IL,CHRISTIAN,2008,8,641766.15
IL,CHRISTIAN,2008,9,619941.675
IL,CHRISTIAN,2008,10,842510.67
IL,CHRISTIAN,2008,11,751427.2875
IL,CHRISTIAN,2008,12,905104.275
IL,CHRISTIAN,2009,1,48925.125
IL,CHRISTIAN,2009,2,646092.525
IL,CHRISTIAN,2009,3,700358.2875
IL,CHRISTIAN,2009,4,773737.7625000001
IL,CHRISTIAN,2009,5,613085.7375
IL,CHRISTIAN,2009,6,685180.9500000001
IL,CHRISTIAN,2009,7,665383.7625000001
IL,CHRISTIAN,2009,8,645804.7875
IL,CHRISTIAN,2009,9,702885.5775
IL,CHRISTIAN,2009,10,914273.22
IL,CHRISTIAN,2009,11,870790.365
IL,CHRISTIAN,2009,12,1051675.9725000001
IL,CHRISTIAN,2010,1,57709.0125
IL,CHRISTIAN,2010,2,646180.905
IL,CHRISTIAN,2010,3,741710.43
IL,CHRISTIAN,2010,4,724176.225
IL,CHRISTIAN,2010,5,730288.6275000001
IL,CHRISTIAN,2010,6,740788.5375
IL,CHRISTIAN,2010,7,832322.4225
IL,CHRISTIAN,2010,8,729654.405
IL,CHRISTIAN,2010,9,725230.185
IL,CHRISTIAN,2010,10,877207.5075000001
IL,CHRISTIAN,2010,11,891817.4400000001
IL,CHRISTIAN,2010,12,918560.7375
IL,CHRISTIAN,2011,1,74247.52500000001
IL,CHRISTIAN,2011,2,776406.525
IL,CHRISTIAN,2011,3,737349.3375
IL,CHRISTIAN,2011,4,828522.3375
IL,CHRISTIAN,2011,5,809446.65
IL,CHRISTIAN,2011,6,910260.3375
IL,CHRISTIAN,2011,7,727283.1
IL,CHRISTIAN,2011,8,841412.175
IL,CHRISTIAN,2011,9,720856.9125
IL,CHRISTIAN,2011,10,983229.9
IL,CHRISTIAN,2011,11,1089101.8875
IL,CHRISTIAN,2011,12,1156809.975
IL,CHRISTIAN,2012,1,139573.275
IL,CHRISTIAN,2012,2,694564.2375
IL,CHRISTIAN,2012,3,821531.475
IL,CHRISTIAN,2012,4,724402.3275
IL,CHRISTIAN,2012,5,705096.675
IL,CHRISTIAN,2012,6,709204.7775
IL,CHRISTIAN,2012,7,706780.9125
IL,CHRISTIAN,2012,8,692820.2625000001
IL,CHRISTIAN,2012,9,620935.9125
IL,CHRISTIAN,2012,10,973018.4625
IL,CHRISTIAN,2012,11,902766.6525000001
IL,CHRISTIAN,2012,12,883965.8250000001
IL,CHRISTIAN,2013,1,44829.15
IL,CHRISTIAN,2013,2,506357.7
IL,CHRISTIAN,2013,3,611944.2000000001
IL,CHRISTIAN,2013,4,623665.125
IL,CHRISTIAN,2013,5,615631.425
IL,CHRISTIAN,2013,6,668418.0900000001
IL,CHRISTIAN,2013,7,605548.7625000001
IL,CHRISTIAN,2013,8,758353.6875
IL,CHRISTIAN,2013,9,569738.8875000001
IL,CHRISTIAN,2013,10,883004.85
IL,CHRISTIAN,2013,11,700691.0775
IL,CHRISTIAN,2013,12,877543.125
IL,CHRISTIAN,2014,1,111365.7
IL,CHRISTIAN,2014,2,530599.3125
IL,CHRISTIAN,2014,3,636923.85
IL,CHRISTIAN,2014,4,635144.8875000001
IL,CHRISTIAN,2014,5,593990.475
IL,CHRISTIAN,2014,6,653461.0275
IL,CHRISTIAN,2014,7,697473.5700000001
IL,CHRISTIAN,2014,8,627809.385
IL,CHRISTIAN,2014,9,599813.4075
IL,CHRISTIAN,2014,10,799937.0925
IL,CHRISTIAN,2014,11,610150.65
IL,CHRISTIAN,2014,12,769927.965
IL,CLARK,2006,1,34822.575000000004
IL,CLARK,2006,2,188066.475
IL,CLARK,2006,3,241475.17500000002
IL,CLARK,2006,4,199538.8125
IL,CLARK,2006,5,239883.8625
IL,CLARK,2006,6,570374.7413625
IL,CLARK,2006,7,211137.0788625
IL,CLARK,2006,8,329020.3538625
IL,CLARK,2006,9,139929.48750000002
IL,CLARK,2006,10,278826.6115875
IL,CLARK,2006,11,356179.125
IL,CLARK,2006,12,238938.8663625
IL,CLARK,2007,1,73680.0563625
IL,CLARK,2007,2,238758.75
IL,CLARK,2007,3,221803.357725
IL,CLARK,2007,4,184776.0375
IL,CLARK,2007,5,269769.41250000003
IL,CLARK,2007,6,513646.6740875
IL,CLARK,2007,7,253999.1025
IL,CLARK,2007,8,233815.170225
IL,CLARK,2007,9,184345.50386250002
IL,CLARK,2007,10,298016.332725
IL,CLARK,2007,11,300785.407725
IL,CLARK,2007,12,317299.7663625
IL,CLARK,2008,1,10274.4
IL,CLARK,2008,2,204731.5875
IL,CLARK,2008,3,227486.733
IL,CLARK,2008,4,249471.11250000002
IL,CLARK,2008,5,341431.272
IL,CLARK,2008,6,317179.72500000003
IL,CLARK,2008,7,358820.025
IL,CLARK,2008,8,264844.4625
IL,CLARK,2008,9,341453.5125
IL,CLARK,2008,10,337085.7
IL,CLARK,2008,11,361449.1125
IL,CLARK,2008,12,388846.0875
IL,CLARK,2009,1,12375.900000000001
IL,CLARK,2009,2,313407.3413625
IL,CLARK,2009,3,350917.9875
IL,CLARK,2009,4,349129.35000000003
IL,CLARK,2009,5,287536.4625
IL,CLARK,2009,6,356067.4875
IL,CLARK,2009,7,348241.6125
IL,CLARK,2009,8,321540.97500000003
IL,CLARK,2009,9,441057.2625
IL,CLARK,2009,10,469075.005
IL,CLARK,2009,11,493610.175
IL,CLARK,2009,12,420807.8625
IL,CLARK,2010,1,26178.3
IL,CLARK,2010,2,316574.325
IL,CLARK,2010,3,389391.495225
IL,CLARK,2010,4,347383.6163625
IL,CLARK,2010,5,424333.575
IL,CLARK,2010,6,395850.22500000003
IL,CLARK,2010,7,372683.8125
IL,CLARK,2010,8,380155.125
IL,CLARK,2010,9,380335.770225
IL,CLARK,2010,10,421981.2375
IL,CLARK,2010,11,440836.95
IL,CLARK,2010,12,470969.9288625
IL,CLARK,2011,1,45737.25
IL,CLARK,2011,2,317160.2288625
IL,CLARK,2011,3,374896.275
IL,CLARK,2011,4,326433.41250000003
IL,CLARK,2011,5,419342.4975
IL,CLARK,2011,6,359131.575
IL,CLARK,2011,7,373127.8913625
IL,CLARK,2011,8,438394.9875
IL,CLARK,2011,9,390697.0875
IL,CLARK,2011,10,545658.36
IL,CLARK,2011,11,411012.78750000003
IL,CLARK,2011,12,554135.9925
IL,CLARK,2012,1,56901.0375
IL,CLARK,2012,2,385594.7288625
IL,CLARK,2012,3,381724.425
IL,CLARK,2012,4,428506.6875
IL,CLARK,2012,5,356805.1875
IL,CLARK,2012,6,472879.1625
IL,CLARK,2012,7,388294.2
IL,CLARK,2012,8,433007.1375
IL,CLARK,2012,9,313477.3875
IL,CLARK,2012,10,532653.225
IL,CLARK,2012,11,473015.0625
IL,CLARK,2012,12,406875.45
IL,CLARK,2013,1,37157.25
IL,CLARK,2013,2,313275.15
IL,CLARK,2013,3,361641.2325
IL,CLARK,2013,4,386228.895225
IL,CLARK,2013,5,371026.8375
IL,CLARK,2013,6,376250.55
IL,CLARK,2013,7,389878.61250000005
IL,CLARK,2013,8,390374.025
IL,CLARK,2013,9,381618.00772500003
IL,CLARK,2013,10,524563.3875
IL,CLARK,2013,11,433745.4490875
IL,CLARK,2013,12,429249.1913625
IL,CLARK,2014,1,53567.4
IL,CLARK,2014,2,352398.1913625
IL,CLARK,2014,3,382650.7913625
IL,CLARK,2014,4,335190.375
IL,CLARK,2014,5,321401.96636250004
IL,CLARK,2014,6,383007.0038625
IL,CLARK,2014,7,377020.89
IL,CLARK,2014,8,296701.5
IL,CLARK,2014,9,355269.03750000003
IL,CLARK,2014,10,518848.7288625
IL,CLARK,2014,11,387232.3875
IL,CLARK,2014,12,388319.115
IL,CLAY,2006,1,12562.05
IL,CLAY,2006,2,91388.97750000001
IL,CLAY,2006,3,117437.0775
IL,CLAY,2006,4,124756.905
IL,CLAY,2006,5,128333.8875
IL,CLAY,2006,6,123630.2775
IL,CLAY,2006,7,120041.49
IL,CLAY,2006,8,146979.11250000002
IL,CLAY,2006,9,138059.6025
IL,CLAY,2006,10,167148.70500000002
IL,CLAY,2006,11,155644.4025
IL,CLAY,2006,12,151288.98
IL,CLAY,2007,1,27066.375
IL,CLAY,2007,2,109729.29000000001
IL,CLAY,2007,3,115569.48000000001
IL,CLAY,2007,4,164280.3375
IL,CLAY,2007,5,144156.24
IL,CLAY,2007,6,171547.0275
IL,CLAY,2007,7,192842.4525
IL,CLAY,2007,8,245220.3375
IL,CLAY,2007,9,126030.56250000001
IL,CLAY,2007,10,188401.08000000002
IL,CLAY,2007,11,184783.9725
IL,CLAY,2007,12,219873.77250000002
IL,CLAY,2008,1,4287.150000000001
IL,CLAY,2008,2,136054.52250000002
IL,CLAY,2008,3,139018.7625
IL,CLAY,2008,4,186288.5625
IL,CLAY,2008,5,102553.9125
IL,CLAY,2008,6,113215.38750000001
IL,CLAY,2008,7,175182.225
IL,CLAY,2008,8,175551.9
IL,CLAY,2008,9,169083.9
IL,CLAY,2008,10,258478.575
IL,CLAY,2008,11,173760.975
IL,CLAY,2008,12,276705.7725
IL,CLAY,2009,1,2270.25
IL,CLAY,2009,2,132115.42500000002
IL,CLAY,2009,3,178071.0
IL,CLAY,2009,4,142836.0
IL,CLAY,2009,5,183453.5775
IL,CLAY,2009,6,162487.5375
IL,CLAY,2009,7,179785.42500000002
IL,CLAY,2009,8,159850.23750000002
IL,CLAY,2009,9,163936.6875
IL,CLAY,2009,10,275875.23
IL,CLAY,2009,11,177589.05000000002
IL,CLAY,2009,12,250480.98750000002
IL,CLAY,2010,1,14646.150000000001
IL,CLAY,2010,2,164948.1375
IL,CLAY,2010,3,157869.225
IL,CLAY,2010,4,162847.6875
IL,CLAY,2010,5,141362.55000000002
IL,CLAY,2010,6,150498.7125
IL,CLAY,2010,7,147251.73750000002
IL,CLAY,2010,8,133422.75
IL,CLAY,2010,9,160084.65
IL,CLAY,2010,10,174762.975
IL,CLAY,2010,11,179813.6625
IL,CLAY,2010,12,240107.4375
IL,CLAY,2011,1,16799.85
IL,CLAY,2011,2,162995.1
IL,CLAY,2011,3,170684.4
IL,CLAY,2011,4,163847.0625
IL,CLAY,2011,5,152183.5875
IL,CLAY,2011,6,210614.2125
IL,CLAY,2011,7,169216.5375
IL,CLAY,2011,8,193798.275
IL,CLAY,2011,9,153449.21250000002
IL,CLAY,2011,10,195580.98750000002
IL,CLAY,2011,11,244623.975
IL,CLAY,2011,12,253778.5125
IL,CLAY,2012,1,12241.95
IL,CLAY,2012,2,191394.075
IL,CLAY,2012,3,176784.0375
IL,CLAY,2012,4,176978.4
IL,CLAY,2012,5,185364.0375
IL,CLAY,2012,6,173694.2625
IL,CLAY,2012,7,167246.36250000002
IL,CLAY,2012,8,233154.86250000002
IL,CLAY,2012,9,154602.5625
IL,CLAY,2012,10,199893.6375
IL,CLAY,2012,11,282102.6375
IL,CLAY,2012,12,198311.85
IL,CLAY,2013,1,19070.100000000002
IL,CLAY,2013,2,176754.48750000002
IL,CLAY,2013,3,167586.48750000002
IL,CLAY,2013,4,157211.625
IL,CLAY,2013,5,190041.11250000002
IL,CLAY,2013,6,167822.21250000002
IL,CLAY,2013,7,192946.3125
