BUYER_STATE,BUYER_COUNTY,YEAR,MONTH,MME,FIPS Code,State_x,STNAME,CTYNAME,POPULATION,State_y
IL,BOND,2012,11,342626.55,17005,Illinois,Illinois,BOND,17538,Illinois
IL,BOND,2012,12,339420.3,17005,Illinois,Illinois,BOND,17538,Illinois
IL,BOND,2013,1,42052.65,17005,Illinois,Illinois,BOND,17332,Illinois
IL,BOND,2013,2,220989.075,17005,Illinois,Illinois,BOND,17332,Illinois
IL,BOND,2013,3,291963.375,17005,Illinois,Illinois,BOND,17332,Illinois
IL,BOND,2013,4,265874.7,17005,Illinois,Illinois,BOND,17332,Illinois
IL,BOND,2013,5,327010.9125,17005,Illinois,Illinois,BOND,17332,Illinois
IL,BOND,2013,6,300368.0625,17005,Illinois,Illinois,BOND,17332,Illinois
IL,BOND,2013,7,307560.6375,17005,Illinois,Illinois,BOND,17332,Illinois
IL,BOND,2013,8,255564.1875,17005,Illinois,Illinois,BOND,17332,Illinois
IL,BOND,2013,9,294229.6875,17005,Illinois,Illinois,BOND,17332,Illinois
IL,BOND,2013,10,397564.3125,17005,Illinois,Illinois,BOND,17332,Illinois
IL,BOND,2013,11,384677.25,17005,Illinois,Illinois,BOND,17332,Illinois
IL,BOND,2013,12,411174.3375,17005,Illinois,Illinois,BOND,17332,Illinois
IL,BOND,2014,1,49480.95,17005,Illinois,Illinois,BOND,17076,Illinois
IL,BOND,2014,2,307326.225,17005,Illinois,Illinois,BOND,17076,Illinois
IL,BOND,2014,3,327814.95,17005,Illinois,Illinois,BOND,17076,Illinois
IL,BOND,2014,4,291336.6375,17005,Illinois,Illinois,BOND,17076,Illinois
IL,BOND,2014,5,312934.05,17005,Illinois,Illinois,BOND,17076,Illinois
IL,BOND,2014,6,321372.5625,17005,Illinois,Illinois,BOND,17076,Illinois
IL,BOND,2014,7,401122.2,17005,Illinois,Illinois,BOND,17076,Illinois
IL,BOND,2014,8,354389.5125,17005,Illinois,Illinois,BOND,17076,Illinois
IL,BOND,2014,9,326601.525,17005,Illinois,Illinois,BOND,17076,Illinois
IL,BOND,2014,10,401200.0125,17005,Illinois,Illinois,BOND,17076,Illinois
IL,BOND,2014,11,356952.2175,17005,Illinois,Illinois,BOND,17076,Illinois
IL,BOND,2014,12,487978.725,17005,Illinois,Illinois,BOND,17076,Illinois
IL,BOONE,2006,1,29494.5375,17007,Illinois,Illinois,BOONE,51472,Illinois
IL,BOONE,2006,2,365735.3025,17007,Illinois,Illinois,BOONE,51472,Illinois
IL,BOONE,2006,3,482702.475,17007,Illinois,Illinois,BOONE,51472,Illinois
IL,BOONE,2006,4,341836.1475,17007,Illinois,Illinois,BOONE,51472,Illinois
IL,BOONE,2006,5,413475.9975,17007,Illinois,Illinois,BOONE,51472,Illinois
IL,BOONE,2006,6,442471.275,17007,Illinois,Illinois,BOONE,51472,Illinois
IL,BOONE,2006,7,420607.1025,17007,Illinois,Illinois,BOONE,51472,Illinois
IL,BOONE,2006,8,485312.85,17007,Illinois,Illinois,BOONE,51472,Illinois
IL,BOONE,2006,9,420456.6675,17007,Illinois,Illinois,BOONE,51472,Illinois
IL,BOONE,2006,10,517899.375,17007,Illinois,Illinois,BOONE,51472,Illinois
IL,BOONE,2006,11,559360.5825,17007,Illinois,Illinois,BOONE,51472,Illinois
IL,BOONE,2006,12,520796.805,17007,Illinois,Illinois,BOONE,51472,Illinois
IL,BOONE,2007,1,51958.56,17007,Illinois,Illinois,BOONE,53162,Illinois
IL,BOONE,2007,2,363121.7325,17007,Illinois,Illinois,BOONE,53162,Illinois
IL,BOONE,2007,3,514267.65,17007,Illinois,Illinois,BOONE,53162,Illinois
IL,BOONE,2007,4,425634.87,17007,Illinois,Illinois,BOONE,53162,Illinois
IL,BOONE,2007,5,451177.14,17007,Illinois,Illinois,BOONE,53162,Illinois
IL,BOONE,2007,6,451894.815,17007,Illinois,Illinois,BOONE,53162,Illinois
IL,BOONE,2007,7,490496.07,17007,Illinois,Illinois,BOONE,53162,Illinois
IL,BOONE,2007,8,488786.895,17007,Illinois,Illinois,BOONE,53162,Illinois
IL,BOONE,2007,9,463855.74,17007,Illinois,Illinois,BOONE,53162,Illinois
IL,BOONE,2007,10,636345.9675,17007,Illinois,Illinois,BOONE,53162,Illinois
IL,BOONE,2007,11,601113.255,17007,Illinois,Illinois,BOONE,53162,Illinois
IL,BOONE,2007,12,625125.4500000001,17007,Illinois,Illinois,BOONE,53162,Illinois
IL,BOONE,2008,1,85766.21250000001,17007,Illinois,Illinois,BOONE,53892,Illinois
IL,BOONE,2008,2,526923.6225,17007,Illinois,Illinois,BOONE,53892,Illinois
IL,BOONE,2008,3,515753.76,17007,Illinois,Illinois,BOONE,53892,Illinois
IL,BOONE,2008,4,519712.2975,17007,Illinois,Illinois,BOONE,53892,Illinois
IL,BOONE,2008,5,531987.54,17007,Illinois,Illinois,BOONE,53892,Illinois
IL,BOONE,2008,6,600334.785,17007,Illinois,Illinois,BOONE,53892,Illinois
IL,BOONE,2008,7,643824.645225,17007,Illinois,Illinois,BOONE,53892,Illinois
IL,BOONE,2008,8,534451.6875,17007,Illinois,Illinois,BOONE,53892,Illinois
IL,BOONE,2008,9,648186.0225,17007,Illinois,Illinois,BOONE,53892,Illinois
IL,BOONE,2008,10,824095.875,17007,Illinois,Illinois,BOONE,53892,Illinois
IL,BOONE,2008,11,634678.8525,17007,Illinois,Illinois,BOONE,53892,Illinois
IL,BOONE,2008,12,808105.4400000001,17007,Illinois,Illinois,BOONE,53892,Illinois
IL,BOONE,2009,1,67861.275,17007,Illinois,Illinois,BOONE,54020,Illinois
IL,BOONE,2009,2,532962.225,17007,Illinois,Illinois,BOONE,54020,Illinois
IL,BOONE,2009,3,607002.9525,17007,Illinois,Illinois,BOONE,54020,Illinois
IL,BOONE,2009,4,630461.9400000001,17007,Illinois,Illinois,BOONE,54020,Illinois
IL,BOONE,2009,5,615762.1125,17007,Illinois,Illinois,BOONE,54020,Illinois
IL,BOONE,2009,6,730748.4,17007,Illinois,Illinois,BOONE,54020,Illinois
IL,BOONE,2009,7,675847.0875,17007,Illinois,Illinois,BOONE,54020,Illinois
IL,BOONE,2009,8,605437.8,17007,Illinois,Illinois,BOONE,54020,Illinois
IL,BOONE,2009,9,658168.2225,17007,Illinois,Illinois,BOONE,54020,Illinois
IL,BOONE,2009,10,831777.975,17007,Illinois,Illinois,BOONE,54020,Illinois
IL,BOONE,2009,11,839842.725,17007,Illinois,Illinois,BOONE,54020,Illinois
IL,BOONE,2009,12,972506.673,17007,Illinois,Illinois,BOONE,54020,Illinois
IL,BOONE,2010,1,40953.15,17007,Illinois,Illinois,BOONE,54094,Illinois
IL,BOONE,2010,2,626885.85,17007,Illinois,Illinois,BOONE,54094,Illinois
IL,BOONE,2010,3,639870.75,17007,Illinois,Illinois,BOONE,54094,Illinois
IL,BOONE,2010,4,623961.6,17007,Illinois,Illinois,BOONE,54094,Illinois
IL,BOONE,2010,5,640350.645,17007,Illinois,Illinois,BOONE,54094,Illinois
IL,BOONE,2010,6,660990.15,17007,Illinois,Illinois,BOONE,54094,Illinois
IL,BOONE,2010,7,790411.5,17007,Illinois,Illinois,BOONE,54094,Illinois
IL,BOONE,2010,8,641946.6375000001,17007,Illinois,Illinois,BOONE,54094,Illinois
IL,BOONE,2010,9,724793.55,17007,Illinois,Illinois,BOONE,54094,Illinois
IL,BOONE,2010,10,873456.0375,17007,Illinois,Illinois,BOONE,54094,Illinois
IL,BOONE,2010,11,1021282.3125,17007,Illinois,Illinois,BOONE,54094,Illinois
IL,BOONE,2010,12,974583.1125,17007,Illinois,Illinois,BOONE,54094,Illinois
IL,BOONE,2011,1,164470.8375,17007,Illinois,Illinois,BOONE,54123,Illinois
IL,BOONE,2011,2,623662.5750000001,17007,Illinois,Illinois,BOONE,54123,Illinois
IL,BOONE,2011,3,892150.0875,17007,Illinois,Illinois,BOONE,54123,Illinois
IL,BOONE,2011,4,701391.4125,17007,Illinois,Illinois,BOONE,54123,Illinois
IL,BOONE,2011,5,844426.305,17007,Illinois,Illinois,BOONE,54123,Illinois
IL,BOONE,2011,6,859452.375,17007,Illinois,Illinois,BOONE,54123,Illinois
IL,BOONE,2011,7,732542.925,17007,Illinois,Illinois,BOONE,54123,Illinois
IL,BOONE,2011,8,862919.9625,17007,Illinois,Illinois,BOONE,54123,Illinois
IL,BOONE,2011,9,773165.7525000001,17007,Illinois,Illinois,BOONE,54123,Illinois
IL,BOONE,2011,10,1034063.6625,17007,Illinois,Illinois,BOONE,54123,Illinois
IL,BOONE,2011,11,1086784.6875,17007,Illinois,Illinois,BOONE,54123,Illinois
IL,BOONE,2011,12,1041784.0575,17007,Illinois,Illinois,BOONE,54123,Illinois
IL,BOONE,2012,1,177258.11250000002,17007,Illinois,Illinois,BOONE,53729,Illinois
IL,BOONE,2012,2,783869.2875,17007,Illinois,Illinois,BOONE,53729,Illinois
IL,BOONE,2012,3,879042.9075,17007,Illinois,Illinois,BOONE,53729,Illinois
IL,BOONE,2012,4,891258.6,17007,Illinois,Illinois,BOONE,53729,Illinois
IL,BOONE,2012,5,822207.9825,17007,Illinois,Illinois,BOONE,53729,Illinois
IL,BOONE,2012,6,827053.56,17007,Illinois,Illinois,BOONE,53729,Illinois
IL,BOONE,2012,7,849840.4875,17007,Illinois,Illinois,BOONE,53729,Illinois
IL,BOONE,2012,8,870459.225,17007,Illinois,Illinois,BOONE,53729,Illinois
IL,BOONE,2012,9,851045.0625,17007,Illinois,Illinois,BOONE,53729,Illinois
IL,BOONE,2012,10,1231223.79,17007,Illinois,Illinois,BOONE,53729,Illinois
IL,BOONE,2012,11,1080248.0625,17007,Illinois,Illinois,BOONE,53729,Illinois
IL,BOONE,2012,12,1111077.525,17007,Illinois,Illinois,BOONE,53729,Illinois
IL,BOONE,2013,1,66193.8,17007,Illinois,Illinois,BOONE,53737,Illinois
IL,BOONE,2013,2,745204.125,17007,Illinois,Illinois,BOONE,53737,Illinois
IL,BOONE,2013,3,911432.7375,17007,Illinois,Illinois,BOONE,53737,Illinois
IL,BOONE,2013,4,934713.7125,17007,Illinois,Illinois,BOONE,53737,Illinois
IL,BOONE,2013,5,856543.2375,17007,Illinois,Illinois,BOONE,53737,Illinois
IL,BOONE,2013,6,717745.9538625,17007,Illinois,Illinois,BOONE,53737,Illinois
IL,BOONE,2013,7,899372.4113625,17007,Illinois,Illinois,BOONE,53737,Illinois
IL,BOONE,2013,8,948042.5663625,17007,Illinois,Illinois,BOONE,53737,Illinois
IL,BOONE,2013,9,768613.8,17007,Illinois,Illinois,BOONE,53737,Illinois
IL,BOONE,2013,10,1249938.7125,17007,Illinois,Illinois,BOONE,53737,Illinois
IL,BOONE,2013,11,1034401.5,17007,Illinois,Illinois,BOONE,53737,Illinois
IL,BOONE,2013,12,1095636.525,17007,Illinois,Illinois,BOONE,53737,Illinois
IL,BOONE,2014,1,142022.775,17007,Illinois,Illinois,BOONE,53702,Illinois
IL,BOONE,2014,2,713418.8475,17007,Illinois,Illinois,BOONE,53702,Illinois
IL,BOONE,2014,3,786602.985,17007,Illinois,Illinois,BOONE,53702,Illinois
IL,BOONE,2014,4,832765.5375,17007,Illinois,Illinois,BOONE,53702,Illinois
IL,BOONE,2014,5,858764.61,17007,Illinois,Illinois,BOONE,53702,Illinois
IL,BOONE,2014,6,851105.3475,17007,Illinois,Illinois,BOONE,53702,Illinois
IL,BOONE,2014,7,791892.1275000001,17007,Illinois,Illinois,BOONE,53702,Illinois
IL,BOONE,2014,8,848174.535,17007,Illinois,Illinois,BOONE,53702,Illinois
IL,BOONE,2014,9,800840.6175,17007,Illinois,Illinois,BOONE,53702,Illinois
IL,BOONE,2014,10,1169901.5325,17007,Illinois,Illinois,BOONE,53702,Illinois
IL,BOONE,2014,11,829067.3925,17007,Illinois,Illinois,BOONE,53702,Illinois
IL,BOONE,2014,12,1117188.825,17007,Illinois,Illinois,BOONE,53702,Illinois
IL,BROWN,2006,1,1513.5000000000002,17009,Illinois,Illinois,BROWN,6601,Illinois
IL,BROWN,2006,2,21724.800000000003,17009,Illinois,Illinois,BROWN,6601,Illinois
IL,BROWN,2006,3,27004.65,17009,Illinois,Illinois,BROWN,6601,Illinois
IL,BROWN,2006,4,21707.4,17009,Illinois,Illinois,BROWN,6601,Illinois
IL,BROWN,2006,5,19675.500000000004,17009,Illinois,Illinois,BROWN,6601,Illinois
IL,BROWN,2006,6,26448.825000000004,17009,Illinois,Illinois,BROWN,6601,Illinois
IL,BROWN,2006,7,28145.85,17009,Illinois,Illinois,BROWN,6601,Illinois
IL,BROWN,2006,8,17841.9,17009,Illinois,Illinois,BROWN,6601,Illinois
IL,BROWN,2006,9,19757.250000000004,17009,Illinois,Illinois,BROWN,6601,Illinois
IL,BROWN,2006,10,22632.9,17009,Illinois,Illinois,BROWN,6601,Illinois
IL,BROWN,2006,11,27156.0,17009,Illinois,Illinois,BROWN,6601,Illinois
IL,BROWN,2006,12,32200.125000000004,17009,Illinois,Illinois,BROWN,6601,Illinois
IL,BROWN,2007,1,1210.8000000000004,17009,Illinois,Illinois,BROWN,6530,Illinois
IL,BROWN,2007,2,29525.4,17009,Illinois,Illinois,BROWN,6530,Illinois
IL,BROWN,2007,3,19573.725,17009,Illinois,Illinois,BROWN,6530,Illinois
IL,BROWN,2007,4,39008.25000000001,17009,Illinois,Illinois,BROWN,6530,Illinois
IL,BROWN,2007,5,43278.225000000006,17009,Illinois,Illinois,BROWN,6530,Illinois
IL,BROWN,2007,6,23727.150000000005,17009,Illinois,Illinois,BROWN,6530,Illinois
IL,BROWN,2007,7,39428.8125,17009,Illinois,Illinois,BROWN,6530,Illinois
IL,BROWN,2007,8,37311.225,17009,Illinois,Illinois,BROWN,6530,Illinois
IL,BROWN,2007,9,31359.0,17009,Illinois,Illinois,BROWN,6530,Illinois
IL,BROWN,2007,10,43010.325,17009,Illinois,Illinois,BROWN,6530,Illinois
IL,BROWN,2007,11,47970.075,17009,Illinois,Illinois,BROWN,6530,Illinois
IL,BROWN,2007,12,54763.425,17009,Illinois,Illinois,BROWN,6530,Illinois
IL,BROWN,2008,1,6356.7,17009,Illinois,Illinois,BROWN,6564,Illinois
IL,BROWN,2008,2,61449.75,17009,Illinois,Illinois,BROWN,6564,Illinois
IL,BROWN,2008,3,30148.2,17009,Illinois,Illinois,BROWN,6564,Illinois
IL,BROWN,2008,4,43347.825,17009,Illinois,Illinois,BROWN,6564,Illinois
IL,BROWN,2008,5,40202.9625,17009,Illinois,Illinois,BROWN,6564,Illinois
IL,BROWN,2008,6,44203.725000000006,17009,Illinois,Illinois,BROWN,6564,Illinois
IL,BROWN,2008,7,41328.075,17009,Illinois,Illinois,BROWN,6564,Illinois
IL,BROWN,2008,8,38050.575,17009,Illinois,Illinois,BROWN,6564,Illinois
IL,BROWN,2008,9,52525.35,17009,Illinois,Illinois,BROWN,6564,Illinois
IL,BROWN,2008,10,59001.225,17009,Illinois,Illinois,BROWN,6564,Illinois
IL,BROWN,2008,11,50944.875,17009,Illinois,Illinois,BROWN,6564,Illinois
IL,BROWN,2008,12,44878.725000000006,17009,Illinois,Illinois,BROWN,6564,Illinois
IL,BROWN,2009,1,13397.925,17009,Illinois,Illinois,BROWN,6591,Illinois
IL,BROWN,2009,2,50843.1,17009,Illinois,Illinois,BROWN,6591,Illinois
IL,BROWN,2009,3,51218.025,17009,Illinois,Illinois,BROWN,6591,Illinois
IL,BROWN,2009,4,42623.25,17009,Illinois,Illinois,BROWN,6591,Illinois
IL,BROWN,2009,5,53182.95,17009,Illinois,Illinois,BROWN,6591,Illinois
IL,BROWN,2009,6,49751.475,17009,Illinois,Illinois,BROWN,6591,Illinois
IL,BROWN,2009,7,43499.175,17009,Illinois,Illinois,BROWN,6591,Illinois
IL,BROWN,2009,8,62750.175,17009,Illinois,Illinois,BROWN,6591,Illinois
IL,BROWN,2009,9,61842.075,17009,Illinois,Illinois,BROWN,6591,Illinois
IL,BROWN,2009,10,59388.3,17009,Illinois,Illinois,BROWN,6591,Illinois
IL,BROWN,2009,11,69747.075,17009,Illinois,Illinois,BROWN,6591,Illinois
IL,BROWN,2009,12,72704.475,17009,Illinois,Illinois,BROWN,6591,Illinois
IL,BROWN,2010,1,8961.825,17009,Illinois,Illinois,BROWN,6919,Illinois
IL,BROWN,2010,2,46220.85,17009,Illinois,Illinois,BROWN,6919,Illinois
IL,BROWN,2010,3,70059.3,17009,Illinois,Illinois,BROWN,6919,Illinois
IL,BROWN,2010,4,64548.975,17009,Illinois,Illinois,BROWN,6919,Illinois
IL,BROWN,2010,5,65201.325,17009,Illinois,Illinois,BROWN,6919,Illinois
IL,BROWN,2010,6,67471.575,17009,Illinois,Illinois,BROWN,6919,Illinois
IL,BROWN,2010,7,53113.35,17009,Illinois,Illinois,BROWN,6919,Illinois
IL,BROWN,2010,8,59956.275,17009,Illinois,Illinois,BROWN,6919,Illinois
IL,BROWN,2010,9,52388.775,17009,Illinois,Illinois,BROWN,6919,Illinois
IL,BROWN,2010,10,66499.125,17009,Illinois,Illinois,BROWN,6919,Illinois
IL,BROWN,2010,11,67020.15,17009,Illinois,Illinois,BROWN,6919,Illinois
IL,BROWN,2010,12,97349.25,17009,Illinois,Illinois,BROWN,6919,Illinois
IL,BROWN,2011,1,11683.5,17009,Illinois,Illinois,BROWN,6883,Illinois
IL,BROWN,2011,2,55871.1375,17009,Illinois,Illinois,BROWN,6883,Illinois
IL,BROWN,2011,3,74230.125,17009,Illinois,Illinois,BROWN,6883,Illinois
IL,BROWN,2011,4,61453.6875,17009,Illinois,Illinois,BROWN,6883,Illinois
IL,BROWN,2011,5,85730.1,17009,Illinois,Illinois,BROWN,6883,Illinois
IL,BROWN,2011,6,75641.85,17009,Illinois,Illinois,BROWN,6883,Illinois
IL,BROWN,2011,7,105546.45,17009,Illinois,Illinois,BROWN,6883,Illinois
IL,BROWN,2011,8,63692.715,17009,Illinois,Illinois,BROWN,6883,Illinois
IL,BROWN,2011,9,77221.0125,17009,Illinois,Illinois,BROWN,6883,Illinois
IL,BROWN,2011,10,89817.8625,17009,Illinois,Illinois,BROWN,6883,Illinois
IL,BROWN,2011,11,78757.1625,17009,Illinois,Illinois,BROWN,6883,Illinois
IL,BROWN,2011,12,89898.3,17009,Illinois,Illinois,BROWN,6883,Illinois
IL,BROWN,2012,1,4959.75,17009,Illinois,Illinois,BROWN,6893,Illinois
IL,BROWN,2012,2,75676.65,17009,Illinois,Illinois,BROWN,6893,Illinois
IL,BROWN,2012,3,66697.425,17009,Illinois,Illinois,BROWN,6893,Illinois
IL,BROWN,2012,4,71106.6,17009,Illinois,Illinois,BROWN,6893,Illinois
IL,BROWN,2012,5,70866.9375,17009,Illinois,Illinois,BROWN,6893,Illinois
IL,BROWN,2012,6,71625.0,17009,Illinois,Illinois,BROWN,6893,Illinois
IL,BROWN,2012,7,64480.6875,17009,Illinois,Illinois,BROWN,6893,Illinois
IL,BROWN,2012,8,82687.0125,17009,Illinois,Illinois,BROWN,6893,Illinois
IL,BROWN,2012,9,78734.5125,17009,Illinois,Illinois,BROWN,6893,Illinois
IL,BROWN,2012,10,101603.1375,17009,Illinois,Illinois,BROWN,6893,Illinois
IL,BROWN,2012,11,98104.6875,17009,Illinois,Illinois,BROWN,6893,Illinois
IL,BROWN,2012,12,105632.1375,17009,Illinois,Illinois,BROWN,6893,Illinois
IL,BROWN,2013,1,11400.465,17009,Illinois,Illinois,BROWN,6867,Illinois
IL,BROWN,2013,2,60879.15,17009,Illinois,Illinois,BROWN,6867,Illinois
IL,BROWN,2013,3,73589.925,17009,Illinois,Illinois,BROWN,6867,Illinois
IL,BROWN,2013,4,80422.965,17009,Illinois,Illinois,BROWN,6867,Illinois
IL,BROWN,2013,5,84853.815,17009,Illinois,Illinois,BROWN,6867,Illinois
IL,BROWN,2013,6,99279.375,17009,Illinois,Illinois,BROWN,6867,Illinois
IL,BROWN,2013,7,72297.375,17009,Illinois,Illinois,BROWN,6867,Illinois
IL,BROWN,2013,8,65556.225,17009,Illinois,Illinois,BROWN,6867,Illinois
IL,BROWN,2013,9,97349.25,17009,Illinois,Illinois,BROWN,6867,Illinois
IL,BROWN,2013,10,117083.85,17009,Illinois,Illinois,BROWN,6867,Illinois
IL,BROWN,2013,11,88466.55,17009,Illinois,Illinois,BROWN,6867,Illinois
IL,BROWN,2013,12,145844.625,17009,Illinois,Illinois,BROWN,6867,Illinois
IL,BROWN,2014,1,27148.125,17009,Illinois,Illinois,BROWN,6836,Illinois
IL,BROWN,2014,2,74232.75,17009,Illinois,Illinois,BROWN,6836,Illinois
IL,BROWN,2014,3,68598.0,17009,Illinois,Illinois,BROWN,6836,Illinois
IL,BROWN,2014,4,110946.4275,17009,Illinois,Illinois,BROWN,6836,Illinois
IL,BROWN,2014,5,117632.775,17009,Illinois,Illinois,BROWN,6836,Illinois
IL,BROWN,2014,6,101147.775,17009,Illinois,Illinois,BROWN,6836,Illinois
IL,BROWN,2014,7,605.4000000000002,17009,Illinois,Illinois,BROWN,6836,Illinois
IL,BROWN,2014,8,103618.59,17009,Illinois,Illinois,BROWN,6836,Illinois
IL,BROWN,2014,9,105937.4625,17009,Illinois,Illinois,BROWN,6836,Illinois
IL,BROWN,2014,10,117807.1125,17009,Illinois,Illinois,BROWN,6836,Illinois
IL,BROWN,2014,11,171737.625,17009,Illinois,Illinois,BROWN,6836,Illinois
IL,BROWN,2014,12,119873.8125,17009,Illinois,Illinois,BROWN,6836,Illinois
IL,BUREAU,2006,1,36263.775,17011,Illinois,Illinois,BUREAU,34914,Illinois
IL,BUREAU,2006,2,182766.525,17011,Illinois,Illinois,BUREAU,34914,Illinois
IL,BUREAU,2006,3,243308.25,17011,Illinois,Illinois,BUREAU,34914,Illinois
IL,BUREAU,2006,4,212207.7,17011,Illinois,Illinois,BUREAU,34914,Illinois
IL,BUREAU,2006,5,247992.111,17011,Illinois,Illinois,BUREAU,34914,Illinois
IL,BUREAU,2006,6,225049.8,17011,Illinois,Illinois,BUREAU,34914,Illinois
IL,BUREAU,2006,7,263216.925,17011,Illinois,Illinois,BUREAU,34914,Illinois
IL,BUREAU,2006,8,273276.9,17011,Illinois,Illinois,BUREAU,34914,Illinois
IL,BUREAU,2006,9,344836.2,17011,Illinois,Illinois,BUREAU,34914,Illinois
IL,BUREAU,2006,10,360222.972,17011,Illinois,Illinois,BUREAU,34914,Illinois
IL,BUREAU,2006,11,347140.275,17011,Illinois,Illinois,BUREAU,34914,Illinois
IL,BUREAU,2006,12,381910.5375,17011,Illinois,Illinois,BUREAU,34914,Illinois
IL,BUREAU,2007,1,40451.8875,17011,Illinois,Illinois,BUREAU,34849,Illinois
IL,BUREAU,2007,2,257337.2625,17011,Illinois,Illinois,BUREAU,34849,Illinois
IL,BUREAU,2007,3,366097.047,17011,Illinois,Illinois,BUREAU,34849,Illinois
IL,BUREAU,2007,4,286215.636,17011,Illinois,Illinois,BUREAU,34849,Illinois
IL,BUREAU,2007,5,302477.211,17011,Illinois,Illinois,BUREAU,34849,Illinois
IL,BUREAU,2007,6,305603.1375,17011,Illinois,Illinois,BUREAU,34849,Illinois
IL,BUREAU,2007,7,260854.275,17011,Illinois,Illinois,BUREAU,34849,Illinois
IL,BUREAU,2007,8,311162.1375,17011,Illinois,Illinois,BUREAU,34849,Illinois
IL,BUREAU,2007,9,254784.6375,17011,Illinois,Illinois,BUREAU,34849,Illinois
IL,BUREAU,2007,10,415939.3575,17011,Illinois,Illinois,BUREAU,34849,Illinois
IL,BUREAU,2007,11,347186.25,17011,Illinois,Illinois,BUREAU,34849,Illinois
IL,BUREAU,2007,12,385452.1125,17011,Illinois,Illinois,BUREAU,34849,Illinois
IL,BUREAU,2008,1,24697.3538625,17011,Illinois,Illinois,BUREAU,34759,Illinois
IL,BUREAU,2008,2,221753.7375,17011,Illinois,Illinois,BUREAU,34759,Illinois
IL,BUREAU,2008,3,193327.9125,17011,Illinois,Illinois,BUREAU,34759,Illinois
IL,BUREAU,2008,4,220632.3375,17011,Illinois,Illinois,BUREAU,34759,Illinois
IL,BUREAU,2008,5,209438.2125,17011,Illinois,Illinois,BUREAU,34759,Illinois
IL,BUREAU,2008,6,243225.7125,17011,Illinois,Illinois,BUREAU,34759,Illinois
IL,BUREAU,2008,7,256236.5625,17011,Illinois,Illinois,BUREAU,34759,Illinois
IL,BUREAU,2008,8,260639.4413625,17011,Illinois,Illinois,BUREAU,34759,Illinois
IL,BUREAU,2008,9,226423.2375,17011,Illinois,Illinois,BUREAU,34759,Illinois
IL,BUREAU,2008,10,291444.825,17011,Illinois,Illinois,BUREAU,34759,Illinois
IL,BUREAU,2008,11,279054.336,17011,Illinois,Illinois,BUREAU,34759,Illinois
IL,BUREAU,2008,12,416462.76,17011,Illinois,Illinois,BUREAU,34759,Illinois
IL,BUREAU,2009,1,25339.800000000003,17011,Illinois,Illinois,BUREAU,34699,Illinois
IL,BUREAU,2009,2,216963.63,17011,Illinois,Illinois,BUREAU,34699,Illinois
IL,BUREAU,2009,3,265849.425,17011,Illinois,Illinois,BUREAU,34699,Illinois
IL,BUREAU,2009,4,254183.325,17011,Illinois,Illinois,BUREAU,34699,Illinois
IL,BUREAU,2009,5,257800.95,17011,Illinois,Illinois,BUREAU,34699,Illinois
IL,BUREAU,2009,6,241212.525,17011,Illinois,Illinois,BUREAU,34699,Illinois
IL,BUREAU,2009,7,276563.10000000003,17011,Illinois,Illinois,BUREAU,34699,Illinois
IL,BUREAU,2009,8,205166.925,17011,Illinois,Illinois,BUREAU,34699,Illinois
IL,BUREAU,2009,9,217944.15,17011,Illinois,Illinois,BUREAU,34699,Illinois
IL,BUREAU,2009,10,361908.4875,17011,Illinois,Illinois,BUREAU,34699,Illinois
IL,BUREAU,2009,11,269287.72500000003,17011,Illinois,Illinois,BUREAU,34699,Illinois
IL,BUREAU,2009,12,323757.375,17011,Illinois,Illinois,BUREAU,34699,Illinois
IL,BUREAU,2010,1,10187.4,17011,Illinois,Illinois,BUREAU,34959,Illinois
IL,BUREAU,2010,2,238596.6375,17011,Illinois,Illinois,BUREAU,34959,Illinois
IL,BUREAU,2010,3,241486.8,17011,Illinois,Illinois,BUREAU,34959,Illinois
IL,BUREAU,2010,4,232148.925,17011,Illinois,Illinois,BUREAU,34959,Illinois
IL,BUREAU,2010,5,237236.25,17011,Illinois,Illinois,BUREAU,34959,Illinois
IL,BUREAU,2010,6,224484.9,17011,Illinois,Illinois,BUREAU,34959,Illinois
IL,BUREAU,2010,7,252472.5,17011,Illinois,Illinois,BUREAU,34959,Illinois
IL,BUREAU,2010,8,232773.0375,17011,Illinois,Illinois,BUREAU,34959,Illinois
IL,BUREAU,2010,9,248765.25,17011,Illinois,Illinois,BUREAU,34959,Illinois
IL,BUREAU,2010,10,309440.85000000003,17011,Illinois,Illinois,BUREAU,34959,Illinois
IL,BUREAU,2010,11,339551.625,17011,Illinois,Illinois,BUREAU,34959,Illinois
IL,BUREAU,2010,12,408556.725,17011,Illinois,Illinois,BUREAU,34959,Illinois
IL,BUREAU,2011,1,37700.925,17011,Illinois,Illinois,BUREAU,34631,Illinois
IL,BUREAU,2011,2,276404.85000000003,17011,Illinois,Illinois,BUREAU,34631,Illinois
IL,BUREAU,2011,3,355011.0,17011,Illinois,Illinois,BUREAU,34631,Illinois
IL,BUREAU,2011,4,353157.375,17011,Illinois,Illinois,BUREAU,34631,Illinois
IL,BUREAU,2011,5,368738.55,17011,Illinois,Illinois,BUREAU,34631,Illinois
IL,BUREAU,2011,6,359558.0625,17011,Illinois,Illinois,BUREAU,34631,Illinois
IL,BUREAU,2011,7,355499.85000000003,17011,Illinois,Illinois,BUREAU,34631,Illinois
IL,BUREAU,2011,8,476821.0500000001,17011,Illinois,Illinois,BUREAU,34631,Illinois
