BUYER_STATE,BUYER_COUNTY,YEAR,MME,FIPS Code,State,STNAME,CTYNAME,POPULATION
AZ,APACHE,2006,4956968.6893125,4001,Arizona,Arizona,APACHE,69066
AZ,APACHE,2007,5611683.7840875,4001,Arizona,Arizona,APACHE,69278
AZ,APACHE,2008,5853243.8193125,4001,Arizona,Arizona,APACHE,69520
AZ,APACHE,2009,7344331.7925,4001,Arizona,Arizona,APACHE,70591
AZ,APACHE,2010,7732743.45,4001,Arizona,Arizona,APACHE,71828
AZ,APACHE,2011,7855510.95,4001,Arizona,Arizona,APACHE,72181
AZ,APACHE,2012,8448550.207725,4001,Arizona,Arizona,APACHE,72231
AZ,APACHE,2013,9726017.550225,4001,Arizona,Arizona,APACHE,72333
AZ,APACHE,2014,10752586.170225,4001,Arizona,Arizona,APACHE,71808
AZ,COCHISE,2006,36249596.37495,4003,Arizona,Arizona,COCHISE,126751
AZ,COCHISE,2007,43407991.0758,4003,Arizona,Arizona,COCHISE,127736
AZ,COCHISE,2008,51387538.7199375,4003,Arizona,Arizona,COCHISE,128425
AZ,COCHISE,2009,57900578.6980875,4003,Arizona,Arizona,COCHISE,129518
AZ,COCHISE,2010,65485620.293775,4003,Arizona,Arizona,COCHISE,131823
AZ,COCHISE,2011,68738490.2799,4003,Arizona,Arizona,COCHISE,133124
AZ,COCHISE,2012,67010466.60795,4003,Arizona,Arizona,COCHISE,132085
AZ,COCHISE,2013,67230743.152575,4003,Arizona,Arizona,COCHISE,129664
AZ,COCHISE,2014,66387520.5624,4003,Arizona,Arizona,COCHISE,127437
AZ,COCONINO,2006,24139042.931362502,4005,Arizona,Arizona,COCONINO,126029
AZ,COCONINO,2007,28000955.807725,4005,Arizona,Arizona,COCONINO,127451
AZ,COCONINO,2008,33009961.254125,4005,Arizona,Arizona,COCONINO,128426
AZ,COCONINO,2009,32485513.5834,4005,Arizona,Arizona,COCONINO,129849
AZ,COCONINO,2010,32124157.7002125,4005,Arizona,Arizona,COCONINO,134624
AZ,COCONINO,2011,35299934.5452,4005,Arizona,Arizona,COCONINO,134309
AZ,COCONINO,2012,38684080.666725,4005,Arizona,Arizona,COCONINO,136204
AZ,COCONINO,2013,38150825.911725,4005,Arizona,Arizona,COCONINO,136788
AZ,COCONINO,2014,42496644.7299,4005,Arizona,Arizona,COCONINO,137675
AZ,GILA,2006,27926225.59835,4007,Arizona,Arizona,GILA,51635
AZ,GILA,2007,29464154.4288875,4007,Arizona,Arizona,GILA,52231
AZ,GILA,2008,28275622.221612506,4007,Arizona,Arizona,GILA,52273
AZ,GILA,2009,31793100.66195,4007,Arizona,Arizona,GILA,52199
AZ,GILA,2010,37909465.15065,4007,Arizona,Arizona,GILA,53565
AZ,GILA,2011,44194370.484975,4007,Arizona,Arizona,GILA,53445
AZ,GILA,2012,52870739.7997125,4007,Arizona,Arizona,GILA,53009
AZ,GILA,2013,52120698.25335,4007,Arizona,Arizona,GILA,53026
AZ,GILA,2014,54584862.3233625,4007,Arizona,Arizona,GILA,53074
AZ,GRAHAM,2006,17926884.489125,4009,Arizona,Arizona,GRAHAM,33286
AZ,GRAHAM,2007,27183827.5514,4009,Arizona,Arizona,GRAHAM,34736
AZ,GRAHAM,2008,35978087.9888625,4009,Arizona,Arizona,GRAHAM,36204
AZ,GRAHAM,2009,40805562.7125,4009,Arizona,Arizona,GRAHAM,37045
AZ,GRAHAM,2010,41436659.175,4009,Arizona,Arizona,GRAHAM,37154
AZ,GRAHAM,2011,45144496.410225,4009,Arizona,Arizona,GRAHAM,37129
AZ,GRAHAM,2012,45704127.360225,4009,Arizona,Arizona,GRAHAM,37027
AZ,GRAHAM,2013,39075426.3806625,4009,Arizona,Arizona,GRAHAM,37456
AZ,GRAHAM,2014,31977803.535225,4009,Arizona,Arizona,GRAHAM,38123
AZ,GREENLEE,2006,604813.875,4011,Arizona,Arizona,GREENLEE,7465
AZ,GREENLEE,2007,885840.1875,4011,Arizona,Arizona,GREENLEE,7760
AZ,GREENLEE,2008,1462275.7125,4011,Arizona,Arizona,GREENLEE,8058
AZ,GREENLEE,2009,1335033.792,4011,Arizona,Arizona,GREENLEE,8041
AZ,GREENLEE,2010,1806066.825,4011,Arizona,Arizona,GREENLEE,8342
AZ,GREENLEE,2011,1563218.625,4011,Arizona,Arizona,GREENLEE,8587
AZ,GREENLEE,2012,1478646.7875,4011,Arizona,Arizona,GREENLEE,8764
AZ,GREENLEE,2013,1719970.3125,4011,Arizona,Arizona,GREENLEE,8918
AZ,GREENLEE,2014,1702671.1125,4011,Arizona,Arizona,GREENLEE,9356
AZ,LA PAZ,2006,6574601.020500001,4012,Arizona,Arizona,LA PAZ,20118
AZ,LA PAZ,2007,6792135.495,4012,Arizona,Arizona,LA PAZ,20133
AZ,LA PAZ,2008,7148771.6955,4012,Arizona,Arizona,LA PAZ,20005
AZ,LA PAZ,2009,7063366.1625,4012,Arizona,Arizona,LA PAZ,20012
AZ,LA PAZ,2010,7904572.726125,4012,Arizona,Arizona,LA PAZ,20499
AZ,LA PAZ,2011,8556663.4999875,4012,Arizona,Arizona,LA PAZ,20606
AZ,LA PAZ,2012,9502669.5043125,4012,Arizona,Arizona,LA PAZ,20524
AZ,LA PAZ,2013,9517609.62,4012,Arizona,Arizona,LA PAZ,20526
AZ,LA PAZ,2014,11413032.855,4012,Arizona,Arizona,LA PAZ,20521
AZ,MARICOPA,2006,1025699797.2850376,4013,Arizona,Arizona,MARICOPA,3776118
AZ,MARICOPA,2007,1201326197.022075,4013,Arizona,Arizona,MARICOPA,3872962
AZ,MARICOPA,2008,1380488248.948425,4013,Arizona,Arizona,MARICOPA,3958263
AZ,MARICOPA,2009,1629777931.2170625,4013,Arizona,Arizona,MARICOPA,4023132
AZ,MARICOPA,2010,1784577100.201575,4013,Arizona,Arizona,MARICOPA,3825183
AZ,MARICOPA,2011,1989036715.2093,4013,Arizona,Arizona,MARICOPA,3875371
AZ,MARICOPA,2012,2096280142.926788,4013,Arizona,Arizona,MARICOPA,3948165
AZ,MARICOPA,2013,2049540286.153725,4013,Arizona,Arizona,MARICOPA,4018657
AZ,MARICOPA,2014,2114214074.4040124,4013,Arizona,Arizona,MARICOPA,4094842
AZ,MOHAVE,2006,86907833.21935,4015,Arizona,Arizona,MOHAVE,192724
AZ,MOHAVE,2007,107756985.0552125,4015,Arizona,Arizona,MOHAVE,195852
AZ,MOHAVE,2008,129104758.2622875,4015,Arizona,Arizona,MOHAVE,195601
AZ,MOHAVE,2009,140256831.3987,4015,Arizona,Arizona,MOHAVE,194825
AZ,MOHAVE,2010,149743634.03325,4015,Arizona,Arizona,MOHAVE,200336
AZ,MOHAVE,2011,174326073.0376125,4015,Arizona,Arizona,MOHAVE,202888
AZ,MOHAVE,2012,190143758.442075,4015,Arizona,Arizona,MOHAVE,203484
AZ,MOHAVE,2013,184079185.813275,4015,Arizona,Arizona,MOHAVE,203322
AZ,MOHAVE,2014,185289672.0512625,4015,Arizona,Arizona,MOHAVE,203670
AZ,NAVAJO,2006,22462061.395037506,4017,Arizona,Arizona,NAVAJO,109000
AZ,NAVAJO,2007,26295310.266025,4017,Arizona,Arizona,NAVAJO,110999
AZ,NAVAJO,2008,29720362.620837502,4017,Arizona,Arizona,NAVAJO,112348
AZ,NAVAJO,2009,32246978.6172375,4017,Arizona,Arizona,NAVAJO,112975
AZ,NAVAJO,2010,32063725.4911125,4017,Arizona,Arizona,NAVAJO,107693
AZ,NAVAJO,2011,36212987.6158875,4017,Arizona,Arizona,NAVAJO,107560
AZ,NAVAJO,2012,40969740.5014875,4017,Arizona,Arizona,NAVAJO,107334
AZ,NAVAJO,2013,46001419.6158375,4017,Arizona,Arizona,NAVAJO,107164
AZ,NAVAJO,2014,49893247.3535625,4017,Arizona,Arizona,NAVAJO,107741
AZ,PIMA,2006,423408970.3601375,4019,Arizona,Arizona,PIMA,975476
AZ,PIMA,2007,487865064.144,4019,Arizona,Arizona,PIMA,996593
AZ,PIMA,2008,551950812.921975,4019,Arizona,Arizona,PIMA,1009832
AZ,PIMA,2009,599141920.0165125,4019,Arizona,Arizona,PIMA,1020200
AZ,PIMA,2010,629763958.2411,4019,Arizona,Arizona,PIMA,981649
AZ,PIMA,2011,723483049.206225,4019,Arizona,Arizona,PIMA,988500
AZ,PIMA,2012,785873316.23355,4019,Arizona,Arizona,PIMA,993231
AZ,PIMA,2013,637355161.4844375,4019,Arizona,Arizona,PIMA,997374
AZ,PIMA,2014,585927326.5008,4019,Arizona,Arizona,PIMA,1004521
AZ,PINAL,2006,70967163.0568375,4021,Arizona,Arizona,PINAL,270453
AZ,PINAL,2007,81812755.62460001,4021,Arizona,Arizona,PINAL,302633
AZ,PINAL,2008,85899390.2579875,4021,Arizona,Arizona,PINAL,329060
AZ,PINAL,2009,90957004.5106125,4021,Arizona,Arizona,PINAL,340962
AZ,PINAL,2010,107829062.1315375,4021,Arizona,Arizona,PINAL,379106
AZ,PINAL,2011,134011183.3751625,4021,Arizona,Arizona,PINAL,378114
AZ,PINAL,2012,138992054.8089375,4021,Arizona,Arizona,PINAL,382371
AZ,PINAL,2013,143488904.4598125,4021,Arizona,Arizona,PINAL,385574
AZ,PINAL,2014,160531604.90373752,4021,Arizona,Arizona,PINAL,395563
AZ,SANTA CRUZ,2006,5018852.5875,4023,Arizona,Arizona,SANTA CRUZ,42040
AZ,SANTA CRUZ,2007,4826517.066,4023,Arizona,Arizona,SANTA CRUZ,42692
AZ,SANTA CRUZ,2008,5268527.0715,4023,Arizona,Arizona,SANTA CRUZ,43133
AZ,SANTA CRUZ,2009,5260041.4540875,4023,Arizona,Arizona,SANTA CRUZ,43771
AZ,SANTA CRUZ,2010,5680984.66545,4023,Arizona,Arizona,SANTA CRUZ,47402
AZ,SANTA CRUZ,2011,5879814.585,4023,Arizona,Arizona,SANTA CRUZ,47640
AZ,SANTA CRUZ,2012,8705488.2975,4023,Arizona,Arizona,SANTA CRUZ,47330
AZ,SANTA CRUZ,2013,11228715.382725,4023,Arizona,Arizona,SANTA CRUZ,46902
AZ,SANTA CRUZ,2014,8931089.6775,4023,Arizona,Arizona,SANTA CRUZ,46596
AZ,YAVAPAI,2006,71430087.851725,4025,Arizona,Arizona,YAVAPAI,206672
AZ,YAVAPAI,2007,80612080.0231125,4025,Arizona,Arizona,YAVAPAI,212004
AZ,YAVAPAI,2008,84208443.1367625,4025,Arizona,Arizona,YAVAPAI,214930
AZ,YAVAPAI,2009,94923632.5864125,4025,Arizona,Arizona,YAVAPAI,215686
AZ,YAVAPAI,2010,110148523.001175,4025,Arizona,Arizona,YAVAPAI,210990
AZ,YAVAPAI,2011,129925260.2719125,4025,Arizona,Arizona,YAVAPAI,211081
AZ,YAVAPAI,2012,136628833.8244875,4025,Arizona,Arizona,YAVAPAI,212065
AZ,YAVAPAI,2013,128540935.1328,4025,Arizona,Arizona,YAVAPAI,214539
AZ,YAVAPAI,2014,128554520.784675,4025,Arizona,Arizona,YAVAPAI,217882
AZ,YUMA,2006,25894650.6193125,4027,Arizona,Arizona,YUMA,185267
AZ,YUMA,2007,29081098.18525,4027,Arizona,Arizona,YUMA,189181
AZ,YUMA,2008,32244451.655125,4027,Arizona,Arizona,YUMA,193299
AZ,YUMA,2009,36826472.2858875,4027,Arizona,Arizona,YUMA,196972
AZ,YUMA,2010,38884534.6602,4027,Arizona,Arizona,YUMA,197148
AZ,YUMA,2011,48785148.2906625,4027,Arizona,Arizona,YUMA,202881
AZ,YUMA,2012,57155121.22065,4027,Arizona,Arizona,YUMA,202520
AZ,YUMA,2013,59672704.487025,4027,Arizona,Arizona,YUMA,202447
AZ,YUMA,2014,59543259.6215625,4027,Arizona,Arizona,YUMA,204064
CO,ADAMS,2006,68317538.37325001,8001,Colorado,Colorado,ADAMS,409532
CO,ADAMS,2007,78826994.53655,8001,Colorado,Colorado,ADAMS,419607
CO,ADAMS,2008,94424885.79365,8001,Colorado,Colorado,ADAMS,429597
CO,ADAMS,2009,110355414.7600875,8001,Colorado,Colorado,ADAMS,440994
CO,ADAMS,2010,132304866.2824875,8001,Colorado,Colorado,ADAMS,443692
CO,ADAMS,2011,157909630.9827,8001,Colorado,Colorado,ADAMS,452209
CO,ADAMS,2012,161238256.2945,8001,Colorado,Colorado,ADAMS,460568
CO,ADAMS,2013,134536857.6406125,8001,Colorado,Colorado,ADAMS,469995
CO,ADAMS,2014,143377879.7415375,8001,Colorado,Colorado,ADAMS,479954
CO,ALAMOSA,2006,8719603.0342125,8003,Colorado,Colorado,ALAMOSA,15288
CO,ALAMOSA,2007,9797738.8254125,8003,Colorado,Colorado,ALAMOSA,15297
CO,ALAMOSA,2008,11334126.5692875,8003,Colorado,Colorado,ALAMOSA,15441
CO,ALAMOSA,2009,12497932.92795,8003,Colorado,Colorado,ALAMOSA,15424
CO,ALAMOSA,2010,12969627.2438625,8003,Colorado,Colorado,ALAMOSA,15515
CO,ALAMOSA,2011,15352656.0038625,8003,Colorado,Colorado,ALAMOSA,15715
CO,ALAMOSA,2012,19640869.9922625,8003,Colorado,Colorado,ALAMOSA,15685
CO,ALAMOSA,2013,17428734.7615875,8003,Colorado,Colorado,ALAMOSA,15794
CO,ALAMOSA,2014,13959530.73,8003,Colorado,Colorado,ALAMOSA,15807
CO,ARAPAHOE,2006,98137630.030225,8005,Colorado,Colorado,ARAPAHOE,532347
CO,ARAPAHOE,2007,115353040.9786875,8005,Colorado,Colorado,ARAPAHOE,543414
CO,ARAPAHOE,2008,132501924.8362125,8005,Colorado,Colorado,ARAPAHOE,554372
CO,ARAPAHOE,2009,148310064.19863752,8005,Colorado,Colorado,ARAPAHOE,565360
CO,ARAPAHOE,2010,158171006.793525,8005,Colorado,Colorado,ARAPAHOE,575124
CO,ARAPAHOE,2011,179476995.661275,8005,Colorado,Colorado,ARAPAHOE,586433
CO,ARAPAHOE,2012,185758514.187525,8005,Colorado,Colorado,ARAPAHOE,597052
CO,ARAPAHOE,2013,177766587.43545,8005,Colorado,Colorado,ARAPAHOE,609089
CO,ARAPAHOE,2014,182808594.7403625,8005,Colorado,Colorado,ARAPAHOE,619681
CO,ARCHULETA,2006,1220143.6255,8007,Colorado,Colorado,ARCHULETA,12096
CO,ARCHULETA,2007,1334702.5258625,8007,Colorado,Colorado,ARCHULETA,12479
CO,ARCHULETA,2008,1365198.8625,8007,Colorado,Colorado,ARCHULETA,12497
CO,ARCHULETA,2009,1651373.595225,8007,Colorado,Colorado,ARCHULETA,12430
CO,ARCHULETA,2010,1754793.682725,8007,Colorado,Colorado,ARCHULETA,12048
CO,ARCHULETA,2011,1833741.532725,8007,Colorado,Colorado,ARCHULETA,12027
CO,ARCHULETA,2012,2240331.975,8007,Colorado,Colorado,ARCHULETA,12141
CO,ARCHULETA,2013,2540229.3452250003,8007,Colorado,Colorado,ARCHULETA,12225
CO,ARCHULETA,2014,2982927.232725,8007,Colorado,Colorado,ARCHULETA,12240
CO,BACA,2006,632332.875,8009,Colorado,Colorado,BACA,3912
CO,BACA,2007,789759.3,8009,Colorado,Colorado,BACA,3840
CO,BACA,2008,737702.7,8009,Colorado,Colorado,BACA,3782
CO,BACA,2009,718759.9875,8009,Colorado,Colorado,BACA,3723
CO,BACA,2010,895476.4125,8009,Colorado,Colorado,BACA,3807
CO,BACA,2011,1089965.1375,8009,Colorado,Colorado,BACA,3779
CO,BACA,2012,621692.0625,8009,Colorado,Colorado,BACA,3722
CO,BACA,2013,631201.3125,8009,Colorado,Colorado,BACA,3656
CO,BACA,2014,747813.2625,8009,Colorado,Colorado,BACA,3586
CO,BENT,2006,734574.3375,8011,Colorado,Colorado,BENT,6070
CO,BENT,2007,897549.975,8011,Colorado,Colorado,BENT,5785
CO,BENT,2008,1017068.2875,8011,Colorado,Colorado,BENT,6058
CO,BENT,2009,1034000.7,8011,Colorado,Colorado,BENT,6560
CO,BENT,2010,1340479.012725,8011,Colorado,Colorado,BENT,6500
CO,BENT,2011,1820751.8002125,8011,Colorado,Colorado,BENT,6424
CO,BENT,2012,2169855.45,8011,Colorado,Colorado,BENT,5850
CO,BENT,2013,1677012.8443125,8011,Colorado,Colorado,BENT,5759
CO,BENT,2014,1372976.85,8011,Colorado,Colorado,BENT,5821
CO,BOULDER,2006,66507129.339125,8013,Colorado,Colorado,BOULDER,291449
CO,BOULDER,2007,78314179.377075,8013,Colorado,Colorado,BOULDER,295691
CO,BOULDER,2008,92915605.3248,8013,Colorado,Colorado,BOULDER,300452
CO,BOULDER,2009,101324685.9670125,8013,Colorado,Colorado,BOULDER,303482
CO,BOULDER,2010,118077240.8294625,8013,Colorado,Colorado,BOULDER,295056
CO,BOULDER,2011,123953195.7402,8013,Colorado,Colorado,BOULDER,300045
CO,BOULDER,2012,120980601.7599375,8013,Colorado,Colorado,BOULDER,304717
CO,BOULDER,2013,109586210.0695125,8013,Colorado,Colorado,BOULDER,309538
CO,BOULDER,2014,94184435.6097375,8013,Colorado,Colorado,BOULDER,312525
CO,BROOMFIELD,2006,10435296.5128625,8014,Colorado,Colorado,BROOMFIELD,51454
CO,BROOMFIELD,2007,13576238.4545,8014,Colorado,Colorado,BROOMFIELD,53664
CO,BROOMFIELD,2008,14928396.1035,8014,Colorado,Colorado,BROOMFIELD,54813
CO,BROOMFIELD,2009,17694667.1829375,8014,Colorado,Colorado,BROOMFIELD,55990
CO,BROOMFIELD,2010,22853330.041575,8014,Colorado,Colorado,BROOMFIELD,56212
CO,BROOMFIELD,2011,31757599.1302125,8014,Colorado,Colorado,BROOMFIELD,57485
CO,BROOMFIELD,2012,35953537.2952125,8014,Colorado,Colorado,BROOMFIELD,58971
CO,BROOMFIELD,2013,33995651.438175,8014,Colorado,Colorado,BROOMFIELD,60158
CO,BROOMFIELD,2014,31351839.997725,8014,Colorado,Colorado,BROOMFIELD,61791
CO,CHAFFEE,2006,6401707.879725,8015,Colorado,Colorado,CHAFFEE,16626
CO,CHAFFEE,2007,6499759.5438375,8015,Colorado,Colorado,CHAFFEE,16858
CO,CHAFFEE,2008,7384249.5504375,8015,Colorado,Colorado,CHAFFEE,17000
CO,CHAFFEE,2009,6578619.4538625,8015,Colorado,Colorado,CHAFFEE,17156
CO,CHAFFEE,2010,7220916.0563625,8015,Colorado,Colorado,CHAFFEE,17808
CO,CHAFFEE,2011,8507843.5172625,8015,Colorado,Colorado,CHAFFEE,18035
CO,CHAFFEE,2012,9042058.815675,8015,Colorado,Colorado,CHAFFEE,18164
CO,CHAFFEE,2013,8728280.910225,8015,Colorado,Colorado,CHAFFEE,18375
CO,CHAFFEE,2014,8546682.1913625,8015,Colorado,Colorado,CHAFFEE,18471
CO,CHEYENNE,2006,180113.1825,8017,Colorado,Colorado,CHEYENNE,1833
CO,CHEYENNE,2007,205248.165,8017,Colorado,Colorado,CHEYENNE,1781
CO,CHEYENNE,2008,237346.05,8017,Colorado,Colorado,CHEYENNE,1779
CO,CHEYENNE,2009,293946.0375,8017,Colorado,Colorado,CHEYENNE,1746
CO,CHEYENNE,2010,579772.05,8017,Colorado,Colorado,CHEYENNE,1833
CO,CHEYENNE,2011,458579.7375,8017,Colorado,Colorado,CHEYENNE,1863
CO,CHEYENNE,2012,358240.215,8017,Colorado,Colorado,CHEYENNE,1871
CO,CHEYENNE,2013,555016.3125,8017,Colorado,Colorado,CHEYENNE,1878
CO,CHEYENNE,2014,755278.86,8017,Colorado,Colorado,CHEYENNE,1845
CO,CLEAR CREEK,2006,1399819.3725,8019,Colorado,Colorado,CLEAR CREEK,8869
CO,CLEAR CREEK,2007,1978692.75,8019,Colorado,Colorado,CLEAR CREEK,8933
CO,CLEAR CREEK,2008,2121375.9375,8019,Colorado,Colorado,CLEAR CREEK,8910
CO,CLEAR CREEK,2009,2732514.3,8019,Colorado,Colorado,CLEAR CREEK,8706
CO,CLEAR CREEK,2010,3596029.575,8019,Colorado,Colorado,CLEAR CREEK,9084
CO,CLEAR CREEK,2011,3535031.1525,8019,Colorado,Colorado,CLEAR CREEK,9012
CO,CLEAR CREEK,2012,1978805.7265875,8019,Colorado,Colorado,CLEAR CREEK,9017
CO,CLEAR CREEK,2013,1809330.4163625,8019,Colorado,Colorado,CLEAR CREEK,9025
CO,CLEAR CREEK,2014,1665874.0125,8019,Colorado,Colorado,CLEAR CREEK,9124
CO,CONEJOS,2006,1989075.6585,8021,Colorado,Colorado,CONEJOS,8083
CO,CONEJOS,2007,2044613.49,8021,Colorado,Colorado,CONEJOS,8006
CO,CONEJOS,2008,1992669.2625,8021,Colorado,Colorado,CONEJOS,7980
CO,CONEJOS,2009,1922740.875,8021,Colorado,Colorado,CONEJOS,7844
CO,CONEJOS,2010,2242875.1125,8021,Colorado,Colorado,CONEJOS,8312
CO,CONEJOS,2011,2799783.825,8021,Colorado,Colorado,CONEJOS,8291
CO,CONEJOS,2012,3784381.545,8021,Colorado,Colorado,CONEJOS,8248
CO,CONEJOS,2013,3826574.8538625,8021,Colorado,Colorado,CONEJOS,8199
CO,CONEJOS,2014,2362587.1125,8021,Colorado,Colorado,CONEJOS,8230
CO,CROWLEY,2006,1468559.0625,8025,Colorado,Colorado,CROWLEY,6242
CO,CROWLEY,2007,1617643.5375,8025,Colorado,Colorado,CROWLEY,6471
CO,CROWLEY,2008,1386728.025,8025,Colorado,Colorado,CROWLEY,6498
CO,CROWLEY,2009,1451359.2788625,8025,Colorado,Colorado,CROWLEY,6403
CO,CROWLEY,2010,1745279.1490875,8025,Colorado,Colorado,CROWLEY,5859
CO,CROWLEY,2011,1527021.9375,8025,Colorado,Colorado,CROWLEY,5884
CO,CROWLEY,2012,1712181.6788625,8025,Colorado,Colorado,CROWLEY,5468
CO,CROWLEY,2013,1711031.6288625,8025,Colorado,Colorado,CROWLEY,5352
CO,CROWLEY,2014,1519702.35,8025,Colorado,Colorado,CROWLEY,5610
CO,CUSTER,2006,2724.3,8027,Colorado,Colorado,CUSTER,3863
CO,CUSTER,2007,3027.000000000001,8027,Colorado,Colorado,CUSTER,3964
CO,CUSTER,2009,605.4000000000002,8027,Colorado,Colorado,CUSTER,4000
CO,CUSTER,2010,1513.5000000000005,8027,Colorado,Colorado,CUSTER,4278
CO,CUSTER,2011,3027.000000000001,8027,Colorado,Colorado,CUSTER,4224
CO,CUSTER,2012,3329.700000000001,8027,Colorado,Colorado,CUSTER,4217
CO,CUSTER,2013,5751.3,8027,Colorado,Colorado,CUSTER,4260
CO,CUSTER,2014,4017.9,8027,Colorado,Colorado,CUSTER,4339
CO,DELTA,2006,9609696.8843625,8029,Colorado,Colorado,DELTA,29899
CO,DELTA,2007,11952752.161725,8029,Colorado,Colorado,DELTA,30219
CO,DELTA,2008,14316606.1115625,8029,Colorado,Colorado,DELTA,30834
CO,DELTA,2009,13743908.3538375,8029,Colorado,Colorado,DELTA,31322
CO,DELTA,2010,12785137.6417875,8029,Colorado,Colorado,DELTA,30858
CO,DELTA,2011,12851927.562,8029,Colorado,Colorado,DELTA,30398
CO,DELTA,2012,13181766.7280625,8029,Colorado,Colorado,DELTA,30473
CO,DELTA,2013,11709473.863575,8029,Colorado,Colorado,DELTA,30349
CO,DELTA,2014,12065353.1706375,8029,Colorado,Colorado,DELTA,29973
CO,DENVER,2006,66211912.6907,8031,Colorado,Colorado,DENVER,568692
CO,DENVER,2007,81013318.686025,8031,Colorado,Colorado,DENVER,578789
CO,DENVER,2008,92224928.2324875,8031,Colorado,Colorado,DENVER,593086
CO,DENVER,2009,107623707.79725,8031,Colorado,Colorado,DENVER,610345
CO,DENVER,2010,124435421.2506375,8031,Colorado,Colorado,DENVER,603012
CO,DENVER,2011,143145748.2329625,8031,Colorado,Colorado,DENVER,620250
CO,DENVER,2012,147776329.7344125,8031,Colorado,Colorado,DENVER,634965
CO,DENVER,2013,130239207.044475,8031,Colorado,Colorado,DENVER,649270
CO,DENVER,2014,122185813.3863,8031,Colorado,Colorado,DENVER,664540
CO,DOUGLAS,2006,40508046.7413,8035,Colorado,Colorado,DOUGLAS,259881
CO,DOUGLAS,2007,47781101.6017625,8035,Colorado,Colorado,DOUGLAS,271955
CO,DOUGLAS,2008,52718079.335125,8035,Colorado,Colorado,DOUGLAS,281138
CO,DOUGLAS,2009,58941525.6718125,8035,Colorado,Colorado,DOUGLAS,288225
CO,DOUGLAS,2010,65110166.138175,8035,Colorado,Colorado,DOUGLAS,287011
CO,DOUGLAS,2011,68699997.218175,8035,Colorado,Colorado,DOUGLAS,292626
CO,DOUGLAS,2012,74538935.334975,8035,Colorado,Colorado,DOUGLAS,298826
CO,DOUGLAS,2013,63589270.86135,8035,Colorado,Colorado,DOUGLAS,306407
CO,DOUGLAS,2014,58131913.5199875,8035,Colorado,Colorado,DOUGLAS,314783
CO,EAGLE,2006,7857513.2287625,8037,Colorado,Colorado,EAGLE,49112
CO,EAGLE,2007,9524435.9943,8037,Colorado,Colorado,EAGLE,50568
CO,EAGLE,2008,10304228.8868,8037,Colorado,Colorado,EAGLE,52019
CO,EAGLE,2009,11433816.6759,8037,Colorado,Colorado,EAGLE,53653
CO,EAGLE,2010,12821403.3947625,8037,Colorado,Colorado,EAGLE,52098
CO,EAGLE,2011,12597014.534475,8037,Colorado,Colorado,EAGLE,52048
CO,EAGLE,2012,13513232.7966,8037,Colorado,Colorado,EAGLE,52330
CO,EAGLE,2013,12251476.9253625,8037,Colorado,Colorado,EAGLE,52814
CO,EAGLE,2014,12602190.7322625,8037,Colorado,Colorado,EAGLE,53276
CO,EL PASO,2006,118715227.5324375,8041,Colorado,Colorado,EL PASO,579710
CO,EL PASO,2007,139455815.7657625,8041,Colorado,Colorado,EL PASO,585518
CO,EL PASO,2008,158121773.19615,8041,Colorado,Colorado,EL PASO,595359
CO,EL PASO,2009,168834586.317825,8041,Colorado,Colorado,EL PASO,604542
CO,EL PASO,2010,186433933.1503125,8041,Colorado,Colorado,EL PASO,627088
CO,EL PASO,2011,210689689.3448625,8041,Colorado,Colorado,EL PASO,637376
CO,EL PASO,2012,234048030.5800125,8041,Colorado,Colorado,EL PASO,645900
CO,EL PASO,2013,225568314.713175,8041,Colorado,Colorado,EL PASO,655178
CO,EL PASO,2014,228911520.3822,8041,Colorado,Colorado,EL PASO,662968
CO,ELBERT,2006,1582977.1485,8039,Colorado,Colorado,ELBERT,22648
CO,ELBERT,2007,2193572.6222625,8039,Colorado,Colorado,ELBERT,22684
CO,ELBERT,2008,2350097.9299875,8039,Colorado,Colorado,ELBERT,22938
CO,ELBERT,2009,2918008.8038625,8039,Colorado,Colorado,ELBERT,23287
CO,ELBERT,2010,3779767.4025,8039,Colorado,Colorado,ELBERT,23137
CO,ELBERT,2011,4066915.6275,8039,Colorado,Colorado,ELBERT,23175
CO,ELBERT,2012,4150425.0788625,8039,Colorado,Colorado,ELBERT,23276
CO,ELBERT,2013,3764427.6413625,8039,Colorado,Colorado,ELBERT,23543
CO,ELBERT,2014,4538609.557725,8039,Colorado,Colorado,ELBERT,24035
CO,FREMONT,2006,12527910.30285,8043,Colorado,Colorado,FREMONT,47203
CO,FREMONT,2007,13591350.8202,8043,Colorado,Colorado,FREMONT,47340
CO,FREMONT,2008,16916519.0055,8043,Colorado,Colorado,FREMONT,47677
CO,FREMONT,2009,19451687.2463625,8043,Colorado,Colorado,FREMONT,47815
CO,FREMONT,2010,20208017.6663625,8043,Colorado,Colorado,FREMONT,46834
CO,FREMONT,2011,22785407.6625,8043,Colorado,Colorado,FREMONT,47393
CO,FREMONT,2012,23127476.8540875,8043,Colorado,Colorado,FREMONT,47072
CO,FREMONT,2013,20490133.417725,8043,Colorado,Colorado,FREMONT,46360
CO,FREMONT,2014,18236105.88,8043,Colorado,Colorado,FREMONT,46185
CO,GARFIELD,2006,13821751.28695,8045,Colorado,Colorado,GARFIELD,51111
